trial_nr	onset	event_type	phase	response	nr_frames	subject	block	signal_present	signal_orientation	signal_opacity	correct	miniblock	blinkDuringTrial	RT	trial	confidence	key	RT_   0	onset_abs	duration
198	770.9557750225067	stimulus_window	2	-1	6.0	01	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	198.0	-1.0			785.2050731182098	0.19147992134094238
198	771.1472549438477	response_window	3	-1	8.0	01	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	198.0	-1.0			785.3965530395508	0.2336711883544922
198	771.3474249839783	response	3	0	8						1.0			0.3916499614715576		0.0	3		785.5967230796814	
198	771.3809261322021	feedback_window	4	0	10.0	01	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.3916499614715576	198.0	0.0			785.6302242279053	0.3333098888397217
198	771.7142360210419	ITI_window	5	0	24.0	01	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.3916499614715576	198.0	0.0			785.963534116745	0.8000600337982178
199	772.5142960548401	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	1.0	0.0	-1.0	199.0	-1.0			786.7635941505432	0.0028688907623291016
199	772.5171649456024	baseline_window	1	-1	16.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	1.0	0.0	-1.0	199.0	-1.0			786.7664630413055	0.46379709243774414
199	772.9809620380402	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	1.0	0.0	-1.0	199.0	-1.0			787.2302601337433	0.19998598098754883
199	773.1809480190277	response_window	3	-1	13.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	1.0	0.0	-1.0	199.0	-1.0			787.4302461147308	0.3832879066467285
199	773.518718957901	response	3	1	13						1.0			0.5377569198608398		1.0	2		787.7680170536041	
199	773.5642359256744	feedback_window	4	1	9.0	01	0.0	1.0	1.0	0.045000000000000005	1.0	1.0	0.0	0.5377569198608398	199.0	1.0			787.8135340213776	0.30813121795654297
199	773.872367143631	ITI_window	5	1	18.0	01	0.0	1.0	1.0	0.045000000000000005	1.0	1.0	0.0	0.5377569198608398	199.0	1.0			788.1216652393341	0.591728925704956
200	774.4640960693359	blockStart	0	-1	928.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	200.0	-1.0			788.7133941650391	23.217087984085083
200	797.681184053421	baseline_window	1	-1	131.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	200.0	-1.0			811.9304821491241	3.516205072402954
200	801.197389125824	stimulus_window	2	-1	6.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	200.0	-1.0			815.4466872215271	0.19145488739013672
200	801.3888440132141	response_window	3	-1	44.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	200.0	-1.0			815.6381421089172	1.208508014678955
200	802.5973520278931	feedback_window	4	-1	9.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	200.0	-1.0			816.8466501235962	0.308150053024292
200	802.9055020809174	ITI_window	5	-1	19.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	200.0	-1.0			817.1548001766205	0.6331009864807129
201	803.5386030673981	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	201.0	-1.0			817.7879011631012	0.002788066864013672
201	803.5413911342621	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	201.0	-1.0			817.7906892299652	0.49744081497192383
201	804.038831949234	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	1.0	-1.0	201.0	-1.0			818.2881300449371	0.19164204597473145
201	804.2304739952087	response_window	3	-1	17.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	1.0	-1.0	201.0	-1.0			818.4797720909119	0.4668619632720947
201	804.6595709323883	response	3	0	17						1.0			0.6207389831542969		1.0	1		818.9088690280914	
201	804.6973359584808	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	2.0	1.0		201.0	1.0		0.6207389831542969	818.946634054184	0.3333621025085449
201	805.0306980609894	ITI_window	5	0	27.0	01	0.0	0.0	0.0	0.0	1.0	2.0	1.0		201.0	1.0		0.6207389831542969	819.2799961566925	0.8998830318450928
202	805.9305810928345	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.05	-1.0	2.0	0.0	-1.0	202.0	-1.0			820.1798791885376	0.0027608871459960938
202	805.9333419799805	baseline_window	1	-1	18.0	01	0.0	1.0	1.0	0.05	-1.0	2.0	0.0	-1.0	202.0	-1.0			820.1826400756836	0.4888629913330078
202	806.4222049713135	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.05	-1.0	2.0	1.0	-1.0	202.0	-1.0			820.6715030670166	0.19997715950012207
202	806.6221821308136	response_window	3	-1	22.0	01	0.0	1.0	1.0	0.05	-1.0	2.0	1.0	-1.0	202.0	-1.0			820.8714802265167	0.6084928512573242
202	807.192449092865	response	3	1	22						1.0			0.7702441215515137		1.0	2		821.4417471885681	
202	807.2306749820709	feedback_window	4	1	9.0	01	0.0	1.0	1.0	0.05	1.0	2.0	1.0	0.7702441215515137	202.0	1.0			821.479973077774	0.3081350326538086
202	807.5388100147247	ITI_window	5	1	25.0	01	0.0	1.0	1.0	0.05	1.0	2.0	1.0	0.7702441215515137	202.0	1.0			821.7881081104279	0.833204984664917
203	808.3720149993896	blockStart	0	-1	0.0	01	0.0	1.0	0.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	203.0	-1.0			822.6213130950928	0.002730131149291992
203	808.3747451305389	baseline_window	1	-1	19.0	01	0.0	1.0	0.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	203.0	-1.0			822.6240432262421	0.4971189498901367
203	808.8718640804291	stimulus_window	2	-1	6.0	01	0.0	1.0	0.0	0.045000000000000005	-1.0	2.0	1.0	-1.0	203.0	-1.0			823.1211621761322	0.19173383712768555
203	809.0635979175568	response_window	3	-1	13.0	01	0.0	1.0	0.0	0.045000000000000005	-1.0	2.0	1.0	-1.0	203.0	-1.0			823.3128960132599	0.34158802032470703
203	809.3677170276642	response	3	1	13						1.0			0.4958529472351074		1.0	2		823.6170151233673	
203	809.4051859378815	feedback_window	4	1	10.0	01	0.0	1.0	0.0	0.045000000000000005	1.0	2.0	1.0	0.4958529472351074	203.0	1.0			823.6544840335846	0.3251330852508545
203	809.7303190231323	ITI_window	5	1	22.0	01	0.0	1.0	0.0	0.045000000000000005	1.0	2.0	1.0	0.4958529472351074	203.0	1.0			823.9796171188354	0.6501519680023193
204	810.3804709911346	blockStart	0	-1	0.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	204.0	-1.0			824.6297690868378	0.002880096435546875
204	810.3833510875702	baseline_window	1	-1	18.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	204.0	-1.0			824.6326491832733	0.48877501487731934
204	810.8721261024475	stimulus_window	2	-1	6.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	204.0	-1.0			825.1214241981506	0.1917879581451416
204	811.0639140605927	response_window	3	-1	15.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	204.0	-1.0			825.3132121562958	0.39157986640930176
204	811.4221069812775	response	3	0	15						1.0			0.549980878829956		1.0	1		825.6714050769806	
204	811.455493927002	feedback_window	4	0	11.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		204.0	1.0		0.549980878829956	825.7047920227051	0.33329200744628906
204	811.7887859344482	ITI_window	5	0	24.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		204.0	1.0		0.549980878829956	826.0380840301514	0.7915680408477783
205	812.580353975296	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.020000000000000004	-1.0	2.0	0.0	-1.0	205.0	-1.0			826.8296520709991	0.00286102294921875
205	812.5832149982452	baseline_window	1	-1	17.0	01	0.0	1.0	1.0	0.020000000000000004	-1.0	2.0	0.0	-1.0	205.0	-1.0			826.8325130939484	0.47227001190185547
205	813.0554850101471	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.020000000000000004	-1.0	2.0	1.0	-1.0	205.0	-1.0			827.3047831058502	0.1999831199645996
205	813.2554681301117	response_window	3	-1	17.0	01	0.0	1.0	1.0	0.020000000000000004	-1.0	2.0	1.0	-1.0	205.0	-1.0			827.5047662258148	0.47516894340515137
205	813.6973991394043	response	3	1	17						1.0			0.6419141292572021		1.0	2		827.9466972351074	
205	813.7306370735168	feedback_window	4	1	10.0	01	0.0	1.0	1.0	0.020000000000000004	1.0	2.0	1.0	0.6419141292572021	205.0	1.0			827.97993516922	0.33330488204956055
205	814.0639419555664	ITI_window	5	1	18.0	01	0.0	1.0	1.0	0.020000000000000004	1.0	2.0	1.0	0.6419141292572021	205.0	1.0			828.3132400512695	0.6079671382904053
206	814.6719090938568	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.010000000000000002	-1.0	2.0	0.0	-1.0	206.0	-1.0			828.9212071895599	0.0028259754180908203
206	814.6747350692749	baseline_window	1	-1	17.0	01	0.0	1.0	1.0	0.010000000000000002	-1.0	2.0	0.0	-1.0	206.0	-1.0			828.924033164978	0.45594191551208496
206	815.130676984787	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.010000000000000002	-1.0	2.0	1.0	-1.0	206.0	-1.0			829.3799750804901	0.19989800453186035
206	815.3305749893188	response_window	3	-1	13.0	01	0.0	1.0	1.0	0.010000000000000002	-1.0	2.0	1.0	-1.0	206.0	-1.0			829.579873085022	0.36678409576416016
206	815.6515300273895	response	3	1	13						1.0			0.5208530426025391		1.0	2		829.9008281230927	
206	815.697359085083	feedback_window	4	1	10.0	01	0.0	1.0	1.0	0.010000000000000002	1.0	2.0	1.0	0.5208530426025391	206.0	1.0			829.9466571807861	0.3332219123840332
206	816.030580997467	ITI_window	5	1	27.0	01	0.0	1.0	1.0	0.010000000000000002	1.0	2.0	1.0	0.5208530426025391	206.0	1.0			830.2798790931702	0.9079461097717285
207	816.9385271072388	blockStart	0	-1	0.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	207.0	-1.0			831.1878252029419	0.0028069019317626953
207	816.9413340091705	baseline_window	1	-1	18.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	207.0	-1.0			831.1906321048737	0.49741601943969727
207	817.4387500286102	stimulus_window	2	-1	6.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	207.0	-1.0			831.6880481243134	0.191986083984375
207	817.6307361125946	response_window	3	-1	17.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	207.0	-1.0			831.8800342082977	0.4832019805908203
207	818.0761799812317	response	3	0	17						1.0			0.63742995262146		1.0	1		832.3254780769348	
207	818.1139380931854	feedback_window	4	0	10.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		207.0	1.0		0.63742995262146	832.3632361888885	0.33331799507141113
207	818.4472560882568	ITI_window	5	0	24.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		207.0	1.0		0.63742995262146	832.69655418396	0.7997479438781738
208	819.247004032135	blockStart	0	-1	0.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	208.0	-1.0			833.4963021278381	0.0027840137481689453
208	819.2497880458832	baseline_window	1	-1	18.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	208.0	-1.0			833.4990861415863	0.4722778797149658
208	819.7220659255981	stimulus_window	2	-1	6.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	208.0	-1.0			833.9713640213013	0.19152402877807617
208	819.9135899543762	response_window	3	-1	22.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	208.0	-1.0			834.1628880500793	0.5836319923400879
208	820.4589099884033	response	3	0	22						1.0			0.7368440628051758		1.0	1		834.7082080841064	
208	820.4972219467163	feedback_window	4	0	10.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		208.0	1.0		0.7368440628051758	834.7465200424194	0.31668806076049805
208	820.8139100074768	ITI_window	5	0	30.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		208.0	1.0		0.7368440628051758	835.0632081031799	0.9997611045837402
209	821.8136711120605	blockStart	0	-1	0.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	209.0	-1.0			836.0629692077637	0.002827882766723633
209	821.8164989948273	baseline_window	1	-1	19.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	209.0	-1.0			836.0657970905304	0.4889259338378906
209	822.3054249286652	stimulus_window	2	-1	6.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	209.0	-1.0			836.5547230243683	0.19996118545532227
209	822.5053861141205	response_window	3	-1	10.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	209.0	-1.0			836.7546842098236	0.2666759490966797
209	822.7347099781036	response	3	0	10						1.0			0.42928504943847656		1.0	1		836.9840080738068	
209	822.7720620632172	feedback_window	4	0	10.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		209.0	1.0		0.42928504943847656	837.0213601589203	0.30847787857055664
209	823.0805399417877	ITI_window	5	0	21.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		209.0	1.0		0.42928504943847656	837.3298380374908	0.6665530204772949
210	823.747092962265	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	210.0	-1.0			837.9963910579681	0.00273895263671875
210	823.7498319149017	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	210.0	-1.0			837.9991300106049	0.47220516204833984
210	824.2220370769501	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	1.0	-1.0	210.0	-1.0			838.4713351726532	0.19175291061401367
210	824.4137899875641	response_window	3	-1	22.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	1.0	-1.0	210.0	-1.0			838.6630880832672	0.6082429885864258
210	824.9846439361572	response	3	1	22						0.0			0.7626068592071533		0.0	4		839.2339420318604	
210	825.0220329761505	feedback_window	4	1	9.0	01	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.7626068592071533	210.0	0.0			839.2713310718536	0.30848193168640137
210	825.3305149078369	ITI_window	5	1	26.0	01	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.7626068592071533	210.0	0.0			839.57981300354	0.8664710521697998
211	826.1969859600067	blockStart	0	-1	0.0	01	0.0	1.0	0.0	0.035	-1.0	2.0	0.0	-1.0	211.0	-1.0			840.4462840557098	0.002766132354736328
211	826.1997520923615	baseline_window	1	-1	18.0	01	0.0	1.0	0.0	0.035	-1.0	2.0	0.0	-1.0	211.0	-1.0			840.4490501880646	0.5056209564208984
211	826.7053730487823	stimulus_window	2	-1	6.0	01	0.0	1.0	0.0	0.035	-1.0	2.0	1.0	-1.0	211.0	-1.0			840.9546711444855	0.1918010711669922
211	826.8971741199493	response_window	3	-1	20.0	01	0.0	1.0	0.0	0.035	-1.0	2.0	1.0	-1.0	211.0	-1.0			841.1464722156525	0.5581729412078857
211	827.4181349277496	response	3	1	20						1.0			0.7127618789672852		1.0	2		841.6674330234528	
211	827.4553470611572	feedback_window	4	1	10.0	01	0.0	1.0	0.0	0.035	1.0	2.0	1.0	0.7127618789672852	211.0	1.0			841.7046451568604	0.3251478672027588
211	827.78049492836	ITI_window	5	1	20.0	01	0.0	1.0	0.0	0.035	1.0	2.0	1.0	0.7127618789672852	211.0	1.0			842.0297930240631	0.6667699813842773
212	828.4472649097443	blockStart	0	-1	0.0	01	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	212.0	-1.0			842.6965630054474	0.0028901100158691406
212	828.4501550197601	baseline_window	1	-1	16.0	01	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	212.0	-1.0			842.6994531154633	0.4637150764465332
212	828.9138700962067	stimulus_window	2	-1	6.0	01	0.0	1.0	0.0	0.05	-1.0	2.0	1.0	-1.0	212.0	-1.0			843.1631681919098	0.1917099952697754
212	829.1055800914764	response_window	3	-1	10.0	01	0.0	1.0	0.0	0.05	-1.0	2.0	1.0	-1.0	212.0	-1.0			843.3548781871796	0.2749290466308594
212	829.3423550128937	response	3	1	10						1.0			0.4284849166870117		1.0	2		843.5916531085968	
212	829.3805091381073	feedback_window	4	1	10.0	01	0.0	1.0	0.0	0.05	1.0	2.0	1.0	0.4284849166870117	212.0	1.0			843.6298072338104	0.33338499069213867
212	829.7138941287994	ITI_window	5	1	27.0	01	0.0	1.0	0.0	0.05	1.0	2.0	1.0	0.4284849166870117	212.0	1.0			843.9631922245026	0.8998928070068359
213	830.6137869358063	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	213.0	-1.0			844.8630850315094	0.0028162002563476562
213	830.6166031360626	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	213.0	-1.0			844.8659012317657	0.5053977966308594
213	831.1220009326935	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	1.0	-1.0	213.0	-1.0			845.3712990283966	0.19162702560424805
213	831.3136279582977	response_window	3	-1	14.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	1.0	-1.0	213.0	-1.0			845.5629260540009	0.40021514892578125
213	831.6762580871582	response	3	0	14						1.0			0.5542571544647217		1.0	1		845.9255561828613	
213	831.7138431072235	feedback_window	4	0	9.0	01	0.0	0.0	0.0	0.0	1.0	2.0	1.0		213.0	1.0		0.5542571544647217	845.9631412029266	0.30817580223083496
213	832.0220189094543	ITI_window	5	0	29.0	01	0.0	0.0	0.0	0.0	1.0	2.0	1.0		213.0	1.0		0.5542571544647217	846.2713170051575	0.9582211971282959
214	832.9802401065826	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	214.0	-1.0			847.2295382022858	0.002908945083618164
214	832.9831490516663	baseline_window	1	-1	18.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	214.0	-1.0			847.2324471473694	0.48886895179748535
214	833.4720180034637	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	1.0	-1.0	214.0	-1.0			847.7213160991669	0.1998119354248047
214	833.6718299388885	response_window	3	-1	12.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	1.0	-1.0	214.0	-1.0			847.9211280345917	0.34197115898132324
214	833.9806990623474	response	3	1	12						1.0			0.508681058883667		1.0	2		848.2299971580505	
214	834.0138010978699	feedback_window	4	1	10.0	01	0.0	1.0	1.0	0.045000000000000005	1.0	2.0	1.0	0.508681058883667	214.0	1.0			848.263099193573	0.3333308696746826
214	834.3471319675446	ITI_window	5	1	26.0	01	0.0	1.0	1.0	0.045000000000000005	1.0	2.0	1.0	0.508681058883667	214.0	1.0			848.5964300632477	0.8579370975494385
215	835.205069065094	blockStart	0	-1	0.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	215.0	-1.0			849.4543671607971	0.002791881561279297
215	835.2078609466553	baseline_window	1	-1	17.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	215.0	-1.0			849.4571590423584	0.4723351001739502
215	835.6801960468292	stimulus_window	2	-1	7.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	215.0	-1.0			849.9294941425323	0.22481608390808105
215	835.9050121307373	response_window	3	-1	19.0	01	0.0	0.0	1.0	0.0	-1.0	2.0	1.0	-1.0	215.0	-1.0			850.1543102264404	0.5084748268127441
215	836.3757519721985	response	3	0	19						1.0			0.6955559253692627		1.0	1		850.6250500679016	
215	836.41348695755	feedback_window	4	0	10.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		215.0	1.0		0.6955559253692627	850.6627850532532	0.3336789608001709
215	836.7471659183502	ITI_window	5	0	19.0	01	0.0	0.0	1.0	0.0	1.0	2.0	1.0		215.0	1.0		0.6955559253692627	850.9964640140533	0.6330370903015137
216	837.3802030086517	blockStart	0	-1	0.0	01	0.0	1.0	0.0	0.020000000000000004	-1.0	2.0	0.0	-1.0	216.0	-1.0			851.6295011043549	0.0028951168060302734
216	837.3830981254578	baseline_window	1	-1	19.0	01	0.0	1.0	0.0	0.020000000000000004	-1.0	2.0	0.0	-1.0	216.0	-1.0			851.6323962211609	0.505551815032959
216	837.8886499404907	stimulus_window	2	-1	6.0	01	0.0	1.0	0.0	0.020000000000000004	-1.0	2.0	1.0	-1.0	216.0	-1.0			852.1379480361938	0.19192004203796387
216	838.0805699825287	response_window	3	-1	14.0	01	0.0	1.0	0.0	0.020000000000000004	-1.0	2.0	1.0	-1.0	216.0	-1.0			852.3298680782318	0.38321495056152344
216	838.4257769584656	response	3	1	14						1.0			0.5371270179748535		1.0	2		852.6750750541687	
216	838.4637849330902	feedback_window	4	1	10.0	01	0.0	1.0	0.0	0.020000000000000004	1.0	2.0	1.0	0.5371270179748535	216.0	1.0			852.7130830287933	0.3333621025085449
216	838.7971470355988	ITI_window	5	1	21.0	01	0.0	1.0	0.0	0.020000000000000004	1.0	2.0	1.0	0.5371270179748535	216.0	1.0			853.0464451313019	0.6998789310455322
217	839.4970259666443	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.030000000000000006	-1.0	2.0	0.0	-1.0	217.0	-1.0			853.7463240623474	0.0027971267700195312
217	839.4998230934143	baseline_window	1	-1	18.0	01	0.0	1.0	1.0	0.030000000000000006	-1.0	2.0	0.0	-1.0	217.0	-1.0			853.7491211891174	0.48882389068603516
217	839.9886469841003	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.030000000000000006	-1.0	2.0	1.0	-1.0	217.0	-1.0			854.2379450798035	0.1917719841003418
217	840.1804189682007	response_window	3	-1	9.0	01	0.0	1.0	1.0	0.030000000000000006	-1.0	2.0	1.0	-1.0	217.0	-1.0			854.4297170639038	0.24150395393371582
217	840.3841359615326	response	3	1	9						1.0			0.395488977432251		1.0	2		854.6334340572357	
217	840.4219229221344	feedback_window	4	1	10.0	01	0.0	1.0	1.0	0.030000000000000006	1.0	2.0	1.0	0.395488977432251	217.0	1.0			854.6712210178375	0.33332204818725586
217	840.7552449703217	ITI_window	5	1	27.0	01	0.0	1.0	1.0	0.030000000000000006	1.0	2.0	1.0	0.395488977432251	217.0	1.0			855.0045430660248	0.8998169898986816
218	841.6550619602203	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.005	-1.0	2.0	0.0	-1.0	218.0	-1.0			855.9043600559235	0.0027761459350585938
218	841.6578381061554	baseline_window	1	-1	18.0	01	0.0	1.0	1.0	0.005	-1.0	2.0	0.0	-1.0	218.0	-1.0			855.9071362018585	0.4890329837799072
218	842.1468710899353	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.005	-1.0	2.0	1.0	-1.0	218.0	-1.0			856.3961691856384	0.19144701957702637
218	842.3383181095123	response_window	3	-1	13.0	01	0.0	1.0	1.0	0.005	-1.0	2.0	1.0	-1.0	218.0	-1.0			856.5876162052155	0.34180498123168945
218	842.6426270008087	response	3	0	13						0.0			0.4957559108734131		1.0	1		856.8919250965118	
218	842.680123090744	feedback_window	4	0	11.0	01	0.0	1.0	1.0	0.005	0.0	2.0	1.0		218.0	1.0		0.4957559108734131	856.9294211864471	0.33330583572387695
218	843.0134289264679	ITI_window	5	0	20.0	01	0.0	1.0	1.0	0.005	0.0	2.0	1.0		218.0	1.0		0.4957559108734131	857.262727022171	0.6001050472259521
219	843.6135339736938	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.04	-1.0	2.0	0.0	-1.0	219.0	-1.0			857.862832069397	0.002936124801635742
219	843.6164700984955	baseline_window	1	-1	18.0	01	0.0	1.0	1.0	0.04	-1.0	2.0	0.0	-1.0	219.0	-1.0			857.8657681941986	0.4887988567352295
219	844.1052689552307	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.04	-1.0	2.0	1.0	-1.0	219.0	-1.0			858.3545670509338	0.19974017143249512
219	844.3050091266632	response_window	3	-1	7.0	01	0.0	1.0	1.0	0.04	-1.0	2.0	1.0	-1.0	219.0	-1.0			858.5543072223663	0.2002239227294922
219	844.471822977066	response	3	1	7						1.0			0.36655402183532715		1.0	2		858.7211210727692	
219	844.5052330493927	feedback_window	4	1	10.0	01	0.0	1.0	1.0	0.04	1.0	2.0	1.0	0.36655402183532715	219.0	1.0			858.7545311450958	0.3333289623260498
219	844.8385620117188	ITI_window	5	1	27.0	01	0.0	1.0	1.0	0.04	1.0	2.0	1.0	0.36655402183532715	219.0	1.0			859.0878601074219	0.8749980926513672
220	845.7135601043701	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	220.0	-1.0			859.9628582000732	0.0029020309448242188
220	845.7164621353149	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	220.0	-1.0			859.9657602310181	0.48058581352233887
220	846.1970479488373	stimulus_window	2	-1	6.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	1.0	-1.0	220.0	-1.0			860.4463460445404	0.19121217727661133
220	846.3882601261139	response_window	3	-1	14.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	1.0	-1.0	220.0	-1.0			860.637558221817	0.3836488723754883
220	846.7341909408569	response	3	0	14						1.0			0.5371429920196533		1.0	1		860.9834890365601	
220	846.7719089984894	feedback_window	4	0	10.0	01	0.0	0.0	0.0	0.0	1.0	2.0	1.0		220.0	1.0		0.5371429920196533	861.0212070941925	0.3332979679107666
220	847.1052069664001	ITI_window	5	0	27.0	01	0.0	0.0	0.0	0.0	1.0	2.0	1.0		220.0	1.0		0.5371429920196533	861.3545050621033	0.9003801345825195
221	848.0055871009827	blockStart	0	-1	0.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	221.0	-1.0			862.2548851966858	0.002846956253051758
221	848.0084340572357	baseline_window	1	-1	17.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	221.0	-1.0			862.2577321529388	0.4886338710784912
221	848.4970679283142	stimulus_window	2	-1	6.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	1.0	-1.0	221.0	-1.0			862.7463660240173	0.19999408721923828
221	848.6970620155334	response_window	3	-1	6.0	01	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	1.0	-1.0	221.0	-1.0			862.9463601112366	0.20000195503234863
221	848.8512151241302	response	3	1	6						1.0			0.35414719581604004		1.0	2		863.1005132198334	
221	848.8970639705658	feedback_window	4	1	10.0	01	0.0	1.0	1.0	0.045000000000000005	1.0	2.0	1.0	0.35414719581604004	221.0	1.0			863.1463620662689	0.33329296112060547
221	849.2303569316864	ITI_window	5	1	29.0	01	0.0	1.0	1.0	0.045000000000000005	1.0	2.0	1.0	0.35414719581604004	221.0	1.0			863.4796550273895	0.9747781753540039
222	850.2051351070404	blockStart	0	-1	0.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	222.0	-1.0			864.4544332027435	0.0028429031372070312
222	850.2079780101776	baseline_window	1	-1	18.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	222.0	-1.0			864.4572761058807	0.48869895935058594
222	850.6966769695282	stimulus_window	2	-1	7.0	01	0.0	0.0	0.0	0.0	-1.0	2.0	1.0	-1.0	222.0	-1.0			864.9459750652313	0.1999969482421875
