trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_dur	oneOverF_texture_path	dot_color_timings_   0	dot_color_timings_   1	dot_color_timings_   2	dot_color_timings_   3	dot_color_timings_   4	dot_color_timings_   5	dot_color_timings_   6	dot_color_timings_   7	dot_color_timings_   8	dot_color_timings_   9	dot_color_timings_  10	dot_color_timings_  11	dot_color_timings_  12	dot_color_timings_  13	dot_color_timings_  14	dot_color_timings_  15	dot_color_timings_  16	dot_color_timings_  17	dot_color_timings_  18	dot_color_timings_  19	dot_color_timings_  20	dot_color_timings_  21	dot_color_timings_  22	dot_color_timings_  23	dot_color_timings_  24	dot_color_timings_  25	dot_color_timings_  26	dot_color_timings_  27	dot_color_timings_  28	dot_color_timings_  29	dot_color_timings_  30	dot_color_timings_  31	dot_color_timings_  32	dot_color_timings_  33	dot_color_timings_  34	dot_color_timings_  35	dot_color_timings_  36	dot_color_timings_  37	dot_color_timings_  38	dot_color_timings_  39	dot_color_timings_  40	dot_color_timings_  41	dot_color_timings_  42	dot_color_timings_  43	dot_color_timings_  44	dot_color_timings_  45	dot_color_timings_  46	dot_color_timings_  47	dot_color_timings_  48	dot_color_timings_  49	dot_color_timings_  50	dot_color_timings_  51	dot_color_timings_  52	dot_color_timings_  53	dot_color_timings_  54	dot_color_timings_  55	dot_color_timings_  56	dot_color_timings_  57	dot_color_timings_  58	dot_color_timings_  59	dot_color_timings_  60	dot_color_timings_  61	dot_color_timings_  62	dot_color_timings_  63	dot_color_timings_  64	dot_color_timings_  65	dot_color_timings_  66	dot_color_timings_  67	dot_color_timings_  68	dot_color_timings_  69	dot_color_timings_  70	dot_color_timings_  71	dot_color_timings_  72	dot_color_timings_  73	dot_color_timings_  74	dot_color_timings_  75	dot_color_timings_  76	dot_color_timings_  77	dot_color_timings_  78	dot_color_timings_  79	dot_color_timings_  80	dot_color_timings_  81	dot_color_timings_  82	dot_color_timings_  83	dot_color_timings_  84	dot_color_timings_  85	dot_color_timings_  86	dot_color_timings_  87	dot_color_timings_  88	dot_color_timings_  89	dot_color_timings_  90	dot_color_timings_  91	dot_color_timings_  92	dot_color_timings_  93	dot_color_timings_  94	dot_color_timings_  95	dot_color_timings_  96	dot_color_timings_  97	dot_color_timings_  98	dot_color_timings_  99	dot_color_timings_ 100	dot_color_timings_ 101	onset_abs	duration
10	29.2602059841156	pulse	2	t		dur	8.0	./textures/oneOverF_texture_1_1024_1.bmp	389	848	1313	1562	1989	2434	2820	3344	3681	4197	4465	4964	5478	5876	6237	6602	7144	7472	7852	8345	8655	9115	9608	9967	10411	10820	11248	11816	12079	12631	12884	13366	13695	14318	14715	15016	15363	15949	16436	16723	17224	17687	18097	18476	18743	19205	19686	20104	20589	21009	21443	21817	22239	22675	23069	23453	23915	24348	24685	25077	25475	25938	26295	26933	27314	27724	28116	28397	28942	29440	29839	30233	30524	31014	31466	31946	32187	32748	33054	33469	33877	34488	34790	35126	35680	36149	36381	36947	37220	37782	38218	38679	38997	39449	39772	40285	40727	41097	41639	42036	42243	42805	41.67072796821594	
11	30.051650047302246	stim	0		0.0	isi	16.0	./textures/oneOverF_texture_1_1024_6.bmp	339	685	1180	1600	1998	2483	2902	3371	3795	4068	4628	5098	5489	5790	6211	6764	7095	7388	8012	8370	8718	9122	9569	9924	10466	10833	11224	11645	12207	12570	13043	13262	13860	14189	14575	15037	15510	15956	16372	16795	17118	17605	18003	18342	18872	19225	19633	20069	20509	20889	21336	21696	22112	22617	23056	23496	23812	24311	24732	25087	25559	26004	26373	26734	27229	27720	27982	28471	28873	29445	29796	30253	30700	30972	31363	31844	32356	32817	33074	33556	33852	34398	34818	35241	35661	36146	36525	36992	37364	37647	38273	38609	39030	39310	39949	40269	40585	41216	41402	41986	42342	42696	42.46217203140259	0.014430046081542969
11	30.06608009338379	stim	1		96.0	isi	16.0	./textures/oneOverF_texture_1_1024_6.bmp	339	685	1180	1600	1998	2483	2902	3371	3795	4068	4628	5098	5489	5790	6211	6764	7095	7388	8012	8370	8718	9122	9569	9924	10466	10833	11224	11645	12207	12570	13043	13262	13860	14189	14575	15037	15510	15956	16372	16795	17118	17605	18003	18342	18872	19225	19633	20069	20509	20889	21336	21696	22112	22617	23056	23496	23812	24311	24732	25087	25559	26004	26373	26734	27229	27720	27982	28471	28873	29445	29796	30253	30700	30972	31363	31844	32356	32817	33074	33556	33852	34398	34818	35241	35661	36146	36525	36992	37364	37647	38273	38609	39030	39310	39949	40269	40585	41216	41402	41986	42342	42696	42.47660207748413	0.04400897026062012
11	30.11008906364441	stim	2		384.0	isi	16.0	./textures/oneOverF_texture_1_1024_6.bmp	339	685	1180	1600	1998	2483	2902	3371	3795	4068	4628	5098	5489	5790	6211	6764	7095	7388	8012	8370	8718	9122	9569	9924	10466	10833	11224	11645	12207	12570	13043	13262	13860	14189	14575	15037	15510	15956	16372	16795	17118	17605	18003	18342	18872	19225	19633	20069	20509	20889	21336	21696	22112	22617	23056	23496	23812	24311	24732	25087	25559	26004	26373	26734	27229	27720	27982	28471	28873	29445	29796	30253	30700	30972	31363	31844	32356	32817	33074	33556	33852	34398	34818	35241	35661	36146	36525	36992	37364	37647	38273	38609	39030	39310	39949	40269	40585	41216	41402	41986	42342	42696	42.52061104774475	2.6752989292144775
11	30.590205192565918	pulse	2	t		isi	16.0	./textures/oneOverF_texture_1_1024_6.bmp	339	685	1180	1600	1998	2483	2902	3371	3795	4068	4628	5098	5489	5790	6211	6764	7095	7388	8012	8370	8718	9122	9569	9924	10466	10833	11224	11645	12207	12570	13043	13262	13860	14189	14575	15037	15510	15956	16372	16795	17118	17605	18003	18342	18872	19225	19633	20069	20509	20889	21336	21696	22112	22617	23056	23496	23812	24311	24732	25087	25559	26004	26373	26734	27229	27720	27982	28471	28873	29445	29796	30253	30700	30972	31363	31844	32356	32817	33074	33556	33852	34398	34818	35241	35661	36146	36525	36992	37364	37647	38273	38609	39030	39310	39949	40269	40585	41216	41402	41986	42342	42696	43.00072717666626	
11	31.920209169387817	pulse	2	t		isi	16.0	./textures/oneOverF_texture_1_1024_6.bmp	339	685	1180	1600	1998	2483	2902	3371	3795	4068	4628	5098	5489	5790	6211	6764	7095	7388	8012	8370	8718	9122	9569	9924	10466	10833	11224	11645	12207	12570	13043	13262	13860	14189	14575	15037	15510	15956	16372	16795	17118	17605	18003	18342	18872	19225	19633	20069	20509	20889	21336	21696	22112	22617	23056	23496	23812	24311	24732	25087	25559	26004	26373	26734	27229	27720	27982	28471	28873	29445	29796	30253	30700	30972	31363	31844	32356	32817	33074	33556	33852	34398	34818	35241	35661	36146	36525	36992	37364	37647	38273	38609	39030	39310	39949	40269	40585	41216	41402	41986	42342	42696	44.33073115348816	
12	32.78538799285889	stim	0		0.0	dur	32.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	383	722	1099	1669	2108	2474	2859	3255	3711	4186	4639	5019	5503	5832	6187	6630	7120	7402	7816	8410	8837	9237	9615	10018	10513	10856	11221	11767	12064	12657	12975	13304	13720	14329	14570	15004	15559	15939	16361	16745	17083	17514	18018	18485	18791	19358	19564	20127	20417	20993	21279	21696	22249	22719	23000	23503	23927	24248	24814	25037	25641	26020	26447	26718	27226	27714	28110	28552	28935	29283	29655	30228	30596	30940	31467	31918	32205	32734	33144	33637	34036	34336	34691	35179	35603	36166	36494	36901	37263	37761	38198	38463	39027	39530	39742	40176	40632	41061	41435	41867	42284	42689	45.19590997695923	0.014322996139526367
12	32.79971098899841	stim	1		96.0	dur	32.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	383	722	1099	1669	2108	2474	2859	3255	3711	4186	4639	5019	5503	5832	6187	6630	7120	7402	7816	8410	8837	9237	9615	10018	10513	10856	11221	11767	12064	12657	12975	13304	13720	14329	14570	15004	15559	15939	16361	16745	17083	17514	18018	18485	18791	19358	19564	20127	20417	20993	21279	21696	22249	22719	23000	23503	23927	24248	24814	25037	25641	26020	26447	26718	27226	27714	28110	28552	28935	29283	29655	30228	30596	30940	31467	31918	32205	32734	33144	33637	34036	34336	34691	35179	35603	36166	36494	36901	37263	37761	38198	38463	39027	39530	39742	40176	40632	41061	41435	41867	42284	42689	45.210232973098755	0.02744913101196289
12	32.827160120010376	stim	2		384.0	dur	32.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	383	722	1099	1669	2108	2474	2859	3255	3711	4186	4639	5019	5503	5832	6187	6630	7120	7402	7816	8410	8837	9237	9615	10018	10513	10856	11221	11767	12064	12657	12975	13304	13720	14329	14570	15004	15559	15939	16361	16745	17083	17514	18018	18485	18791	19358	19564	20127	20417	20993	21279	21696	22249	22719	23000	23503	23927	24248	24814	25037	25641	26020	26447	26718	27226	27714	28110	28552	28935	29283	29655	30228	30596	30940	31467	31918	32205	32734	33144	33637	34036	34336	34691	35179	35603	36166	36494	36901	37263	37761	38198	38463	39027	39530	39742	40176	40632	41061	41435	41867	42284	42689	45.23768210411072	2.658505916595459
12	33.250216007232666	pulse	2	t		dur	32.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	383	722	1099	1669	2108	2474	2859	3255	3711	4186	4639	5019	5503	5832	6187	6630	7120	7402	7816	8410	8837	9237	9615	10018	10513	10856	11221	11767	12064	12657	12975	13304	13720	14329	14570	15004	15559	15939	16361	16745	17083	17514	18018	18485	18791	19358	19564	20127	20417	20993	21279	21696	22249	22719	23000	23503	23927	24248	24814	25037	25641	26020	26447	26718	27226	27714	28110	28552	28935	29283	29655	30228	30596	30940	31467	31918	32205	32734	33144	33637	34036	34336	34691	35179	35603	36166	36494	36901	37263	37761	38198	38463	39027	39530	39742	40176	40632	41061	41435	41867	42284	42689	45.66073799133301	
12	34.58020615577698	pulse	2	t		dur	32.0	./textures/oneOverF_texture_colored_1_1024_6.bmp	383	722	1099	1669	2108	2474	2859	3255	3711	4186	4639	5019	5503	5832	6187	6630	7120	7402	7816	8410	8837	9237	9615	10018	10513	10856	11221	11767	12064	12657	12975	13304	13720	14329	14570	15004	15559	15939	16361	16745	17083	17514	18018	18485	18791	19358	19564	20127	20417	20993	21279	21696	22249	22719	23000	23503	23927	24248	24814	25037	25641	26020	26447	26718	27226	27714	28110	28552	28935	29283	29655	30228	30596	30940	31467	31918	32205	32734	33144	33637	34036	34336	34691	35179	35603	36166	36494	36901	37263	37761	38198	38463	39027	39530	39742	40176	40632	41061	41435	41867	42284	42689	46.99072813987732	
13	35.485666036605835	stim	0		0.0	isi	64.0	./textures/oneOverF_texture_1_1024_8.bmp	250	812	1229	1707	2157	2411	2867	3250	3707	4246	4536	4884	5320	5854	6234	6576	7176	7501	7802	8286	8773	9209	9546	9988	10492	10802	11339	11655	12129	12426	12971	13281	13914	14141	14614	15116	15598	15900	16225	16754	17119	17647	18054	18434	18761	19161	19673	20165	20635	20945	21477	21791	22291	22732	22948	23564	23782	24260	24722	25039	25442	26059	26437	26794	27312	27650	28098	28581	29021	29375	29720	30162	30693	31045	31516	31866	32337	32807	33231	33470	33903	34315	34680	35227	35693	35953	36480	36999	37210	37805	38187	38618	38983	39501	39751	40290	40673	41085	41506	41977	42294	42685	47.89618802070618	0.01456904411315918
13	35.500235080718994	stim	1		96.0	isi	64.0	./textures/oneOverF_texture_1_1024_8.bmp	250	812	1229	1707	2157	2411	2867	3250	3707	4246	4536	4884	5320	5854	6234	6576	7176	7501	7802	8286	8773	9209	9546	9988	10492	10802	11339	11655	12129	12426	12971	13281	13914	14141	14614	15116	15598	15900	16225	16754	17119	17647	18054	18434	18761	19161	19673	20165	20635	20945	21477	21791	22291	22732	22948	23564	23782	24260	24722	25039	25442	26059	26437	26794	27312	27650	28098	28581	29021	29375	29720	30162	30693	31045	31516	31866	32337	32807	33231	33470	33903	34315	34680	35227	35693	35953	36480	36999	37210	37805	38187	38618	38983	39501	39751	40290	40673	41085	41506	41977	42294	42685	47.910757064819336	0.035620927810668945
13	35.53585600852966	stim	2		480.0	isi	64.0	./textures/oneOverF_texture_1_1024_8.bmp	250	812	1229	1707	2157	2411	2867	3250	3707	4246	4536	4884	5320	5854	6234	6576	7176	7501	7802	8286	8773	9209	9546	9988	10492	10802	11339	11655	12129	12426	12971	13281	13914	14141	14614	15116	15598	15900	16225	16754	17119	17647	18054	18434	18761	19161	19673	20165	20635	20945	21477	21791	22291	22732	22948	23564	23782	24260	24722	25039	25442	26059	26437	26794	27312	27650	28098	28581	29021	29375	29720	30162	30693	31045	31516	31866	32337	32807	33231	33470	33903	34315	34680	35227	35693	35953	36480	36999	37210	37805	38187	38618	38983	39501	39751	40290	40673	41085	41506	41977	42294	42685	47.946377992630005	2.666884183883667
13	35.91020607948303	pulse	2	t		isi	64.0	./textures/oneOverF_texture_1_1024_8.bmp	250	812	1229	1707	2157	2411	2867	3250	3707	4246	4536	4884	5320	5854	6234	6576	7176	7501	7802	8286	8773	9209	9546	9988	10492	10802	11339	11655	12129	12426	12971	13281	13914	14141	14614	15116	15598	15900	16225	16754	17119	17647	18054	18434	18761	19161	19673	20165	20635	20945	21477	21791	22291	22732	22948	23564	23782	24260	24722	25039	25442	26059	26437	26794	27312	27650	28098	28581	29021	29375	29720	30162	30693	31045	31516	31866	32337	32807	33231	33470	33903	34315	34680	35227	35693	35953	36480	36999	37210	37805	38187	38618	38983	39501	39751	40290	40673	41085	41506	41977	42294	42685	48.320728063583374	
13	37.240204095840454	pulse	2	t		isi	64.0	./textures/oneOverF_texture_1_1024_8.bmp	250	812	1229	1707	2157	2411	2867	3250	3707	4246	4536	4884	5320	5854	6234	6576	7176	7501	7802	8286	8773	9209	9546	9988	10492	10802	11339	11655	12129	12426	12971	13281	13914	14141	14614	15116	15598	15900	16225	16754	17119	17647	18054	18434	18761	19161	19673	20165	20635	20945	21477	21791	22291	22732	22948	23564	23782	24260	24722	25039	25442	26059	26437	26794	27312	27650	28098	28581	29021	29375	29720	30162	30693	31045	31516	31866	32337	32807	33231	33470	33903	34315	34680	35227	35693	35953	36480	36999	37210	37805	38187	38618	38983	39501	39751	40290	40673	41085	41506	41977	42294	42685	49.650726079940796	
14	38.20274019241333	stim	0		0.0	dur	0.0	./textures/oneOverF_texture_1_1024_10.bmp	335	792	1216	1599	1935	2466	2831	3237	3631	4136	4648	4865	5441	5838	6162	6616	7034	7484	7986	8372	8733	9195	9710	10024	10529	10971	11356	11685	12181	12474	12847	13431	13897	14237	14652	15107	15494	15975	16219	16759	17207	17565	17931	18521	18769	19225	19566	20115	20448	21052	21361	21810	22316	22622	23089	23510	23764	24303	24828	25023	25553	25913	26397	26797	27155	27567	28055	28530	28838	29297	29726	30063	30498	31110	31437	31939	32245	32757	33228	33464	34028	34324	34724	35192	35551	36179	36430	36812	37243	37846	38052	38521	38944	39485	39751	40231	40741	41103	41588	42041	42413	42753	50.61326217651367	0.014362812042236328
14	38.217103004455566	stim	1		0.0	dur	0.0	./textures/oneOverF_texture_1_1024_10.bmp	335	792	1216	1599	1935	2466	2831	3237	3631	4136	4648	4865	5441	5838	6162	6616	7034	7484	7986	8372	8733	9195	9710	10024	10529	10971	11356	11685	12181	12474	12847	13431	13897	14237	14652	15107	15494	15975	16219	16759	17207	17565	17931	18521	18769	19225	19566	20115	20448	21052	21361	21810	22316	22622	23089	23510	23764	24303	24828	25023	25553	25913	26397	26797	27155	27567	28055	28530	28838	29297	29726	30063	30498	31110	31437	31939	32245	32757	33228	33464	34028	34324	34724	35192	35551	36179	36430	36812	37243	37846	38052	38521	38944	39485	39751	40231	40741	41103	41588	42041	42413	42753	50.62762498855591	0.014249086380004883
14	38.23135209083557	stim	2		384.0	dur	0.0	./textures/oneOverF_texture_1_1024_10.bmp	335	792	1216	1599	1935	2466	2831	3237	3631	4136	4648	4865	5441	5838	6162	6616	7034	7484	7986	8372	8733	9195	9710	10024	10529	10971	11356	11685	12181	12474	12847	13431	13897	14237	14652	15107	15494	15975	16219	16759	17207	17565	17931	18521	18769	19225	19566	20115	20448	21052	21361	21810	22316	22622	23089	23510	23764	24303	24828	25023	25553	25913	26397	26797	27155	27567	28055	28530	28838	29297	29726	30063	30498	31110	31437	31939	32245	32757	33228	33464	34028	34324	34724	35192	35551	36179	36430	36812	37243	37846	38052	38521	38944	39485	39751	40231	40741	41103	41588	42041	42413	42753	50.64187407493591	2.6803550720214844
14	38.570204973220825	pulse	2	t		dur	0.0	./textures/oneOverF_texture_1_1024_10.bmp	335	792	1216	1599	1935	2466	2831	3237	3631	4136	4648	4865	5441	5838	6162	6616	7034	7484	7986	8372	8733	9195	9710	10024	10529	10971	11356	11685	12181	12474	12847	13431	13897	14237	14652	15107	15494	15975	16219	16759	17207	17565	17931	18521	18769	19225	19566	20115	20448	21052	21361	21810	22316	22622	23089	23510	23764	24303	24828	25023	25553	25913	26397	26797	27155	27567	28055	28530	28838	29297	29726	30063	30498	31110	31437	31939	32245	32757	33228	33464	34028	34324	34724	35192	35551	36179	36430	36812	37243	37846	38052	38521	38944	39485	39751	40231	40741	41103	41588	42041	42413	42753	50.98072695732117	
14	39.90020513534546	pulse	2	t		dur	0.0	./textures/oneOverF_texture_1_1024_10.bmp	335	792	1216	1599	1935	2466	2831	3237	3631	4136	4648	4865	5441	5838	6162	6616	7034	7484	7986	8372	8733	9195	9710	10024	10529	10971	11356	11685	12181	12474	12847	13431	13897	14237	14652	15107	15494	15975	16219	16759	17207	17565	17931	18521	18769	19225	19566	20115	20448	21052	21361	21810	22316	22622	23089	23510	23764	24303	24828	25023	25553	25913	26397	26797	27155	27567	28055	28530	28838	29297	29726	30063	30498	31110	31437	31939	32245	32757	33228	33464	34028	34324	34724	35192	35551	36179	36430	36812	37243	37846	38052	38521	38944	39485	39751	40231	40741	41103	41588	42041	42413	42753	52.3107271194458	
15	40.911707162857056	stim	0		0.0	isi	2.0	./textures/oneOverF_texture_1_1024_9.bmp	475	700	1153	1608	2001	2478	2872	3197	3731	4040	4589	4921	5296	5832	6237	6614	7119	7382	7801	8383	8761	9291	9556	10062	10497	10879	11371	11654	12223	12441	12961	13455	13782	14159	14676	15001	15394	16017	16411	16839	17065	17463	17964	18390	18738	19236	19579	20060	20544	20959	21419	21862	22278	22548	23091	23554	23874	24288	24803	25080	25646	25884	26325	26779	27337	27640	28088	28486	29006	29269	29842	30192	30621	31043	31382	31760	32352	32589	33082	33420	33948	34284	34746	35160	35589	36029	36420	36900	37432	37652	38134	38586	38934	39490	39906	40185	40746	41013	41430	41940	42479	42842	53.3222291469574	0.014307022094726562
15	40.92601418495178	stim	1		96.0	isi	2.0	./textures/oneOverF_texture_1_1024_9.bmp	475	700	1153	1608	2001	2478	2872	3197	3731	4040	4589	4921	5296	5832	6237	6614	7119	7382	7801	8383	8761	9291	9556	10062	10497	10879	11371	11654	12223	12441	12961	13455	13782	14159	14676	15001	15394	16017	16411	16839	17065	17463	17964	18390	18738	19236	19579	20060	20544	20959	21419	21862	22278	22548	23091	23554	23874	24288	24803	25080	25646	25884	26325	26779	27337	27640	28088	28486	29006	29269	29842	30192	30621	31043	31382	31760	32352	32589	33082	33420	33948	34284	34746	35160	35589	36029	36420	36900	37432	37652	38134	38586	38934	39490	39906	40185	40746	41013	41430	41940	42479	42842	53.336536169052124	0.0440068244934082
15	40.97002100944519	stim	2		384.0	isi	2.0	./textures/oneOverF_texture_1_1024_9.bmp	475	700	1153	1608	2001	2478	2872	3197	3731	4040	4589	4921	5296	5832	6237	6614	7119	7382	7801	8383	8761	9291	9556	10062	10497	10879	11371	11654	12223	12441	12961	13455	13782	14159	14676	15001	15394	16017	16411	16839	17065	17463	17964	18390	18738	19236	19579	20060	20544	20959	21419	21862	22278	22548	23091	23554	23874	24288	24803	25080	25646	25884	26325	26779	27337	27640	28088	28486	29006	29269	29842	30192	30621	31043	31382	31760	32352	32589	33082	33420	33948	34284	34746	35160	35589	36029	36420	36900	37432	37652	38134	38586	38934	39490	39906	40185	40746	41013	41430	41940	42479	42842	53.38054299354553	2.675899028778076
15	41.230205059051514	pulse	2	t		isi	2.0	./textures/oneOverF_texture_1_1024_9.bmp	475	700	1153	1608	2001	2478	2872	3197	3731	4040	4589	4921	5296	5832	6237	6614	7119	7382	7801	8383	8761	9291	9556	10062	10497	10879	11371	11654	12223	12441	12961	13455	13782	14159	14676	15001	15394	16017	16411	16839	17065	17463	17964	18390	18738	19236	19579	20060	20544	20959	21419	21862	22278	22548	23091	23554	23874	24288	24803	25080	25646	25884	26325	26779	27337	27640	28088	28486	29006	29269	29842	30192	30621	31043	31382	31760	32352	32589	33082	33420	33948	34284	34746	35160	35589	36029	36420	36900	37432	37652	38134	38586	38934	39490	39906	40185	40746	41013	41430	41940	42479	42842	53.640727043151855	
15	42.560206174850464	pulse	2	t		isi	2.0	./textures/oneOverF_texture_1_1024_9.bmp	475	700	1153	1608	2001	2478	2872	3197	3731	4040	4589	4921	5296	5832	6237	6614	7119	7382	7801	8383	8761	9291	9556	10062	10497	10879	11371	11654	12223	12441	12961	13455	13782	14159	14676	15001	15394	16017	16411	16839	17065	17463	17964	18390	18738	19236	19579	20060	20544	20959	21419	21862	22278	22548	23091	23554	23874	24288	24803	25080	25646	25884	26325	26779	27337	27640	28088	28486	29006	29269	29842	30192	30621	31043	31382	31760	32352	32589	33082	33420	33948	34284	34746	35160	35589	36029	36420	36900	37432	37652	38134	38586	38934	39490	39906	40185	40746	41013	41430	41940	42479	42842	54.970728158950806	
16	43.64592003822327	stim	0		0.0	dur	4.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	294	763	1291	1716	2134	2470	2838	3287	3696	4177	4495	5087	5408	5763	6198	6612	7199	7524	7812	8349	8868	9088	9540	10079	10512	10771	11276	11636	12126	12508	12960	13276	13780	14153	14666	15036	15579	15792	16338	16744	17061	17676	18086	18463	18888	19211	19596	20131	20452	20912	21306	21735	22223	22641	23046	23510	23837	24365	24789	25062	25455	25963	26511	26885	27242	27710	28021	28597	28960	29335	29721	30074	30592	31092	31532	31960	32339	32651	33103	33637	33958	34420	34828	35225	35729	36085	36400	36818	37352	37681	38080	38519	38890	39343	39884	40177	40607	41192	41625	42056	42388	42834	56.05644202232361	0.014539003372192383
16	43.66045904159546	stim	1		96.0	dur	4.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	294	763	1291	1716	2134	2470	2838	3287	3696	4177	4495	5087	5408	5763	6198	6612	7199	7524	7812	8349	8868	9088	9540	10079	10512	10771	11276	11636	12126	12508	12960	13276	13780	14153	14666	15036	15579	15792	16338	16744	17061	17676	18086	18463	18888	19211	19596	20131	20452	20912	21306	21735	22223	22641	23046	23510	23837	24365	24789	25062	25455	25963	26511	26885	27242	27710	28021	28597	28960	29335	29721	30074	30592	31092	31532	31960	32339	32651	33103	33637	33958	34420	34828	35225	35729	36085	36400	36818	37352	37681	38080	38519	38890	39343	39884	40177	40607	41192	41625	42056	42388	42834	56.0709810256958	0.026665925979614258
16	43.68712496757507	stim	2		384.0	dur	4.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	294	763	1291	1716	2134	2470	2838	3287	3696	4177	4495	5087	5408	5763	6198	6612	7199	7524	7812	8349	8868	9088	9540	10079	10512	10771	11276	11636	12126	12508	12960	13276	13780	14153	14666	15036	15579	15792	16338	16744	17061	17676	18086	18463	18888	19211	19596	20131	20452	20912	21306	21735	22223	22641	23046	23510	23837	24365	24789	25062	25455	25963	26511	26885	27242	27710	28021	28597	28960	29335	29721	30074	30592	31092	31532	31960	32339	32651	33103	33637	33958	34420	34828	35225	35729	36085	36400	36818	37352	37681	38080	38519	38890	39343	39884	40177	40607	41192	41625	42056	42388	42834	56.097646951675415	2.6808741092681885
16	43.8902051448822	pulse	2	t		dur	4.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	294	763	1291	1716	2134	2470	2838	3287	3696	4177	4495	5087	5408	5763	6198	6612	7199	7524	7812	8349	8868	9088	9540	10079	10512	10771	11276	11636	12126	12508	12960	13276	13780	14153	14666	15036	15579	15792	16338	16744	17061	17676	18086	18463	18888	19211	19596	20131	20452	20912	21306	21735	22223	22641	23046	23510	23837	24365	24789	25062	25455	25963	26511	26885	27242	27710	28021	28597	28960	29335	29721	30074	30592	31092	31532	31960	32339	32651	33103	33637	33958	34420	34828	35225	35729	36085	36400	36818	37352	37681	38080	38519	38890	39343	39884	40177	40607	41192	41625	42056	42388	42834	56.300727128982544	
16	45.22020506858826	pulse	2	t		dur	4.0	./textures/oneOverF_texture_colored_1_1024_9.bmp	294	763	1291	1716	2134	2470	2838	3287	3696	4177	4495	5087	5408	5763	6198	6612	7199	7524	7812	8349	8868	9088	9540	10079	10512	10771	11276	11636	12126	12508	12960	13276	13780	14153	14666	15036	15579	15792	16338	16744	17061	17676	18086	18463	18888	19211	19596	20131	20452	20912	21306	21735	22223	22641	23046	23510	23837	24365	24789	25062	25455	25963	26511	26885	27242	27710	28021	28597	28960	29335	29721	30074	30592	31092	31532	31960	32339	32651	33103	33637	33958	34420	34828	35225	35729	36085	36400	36818	37352	37681	38080	38519	38890	39343	39884	40177	40607	41192	41625	42056	42388	42834	57.6307270526886	
17	46.36799907684326	stim	0		0.0	isi	8.0	./textures/oneOverF_texture_1_1024_7.bmp	325	676	1208	1535	2146	2571	2978	3333	3700	4165	4542	5061	5457	5740	6255	6677	7113	7528	7829	8336	8787	9104	9575	10032	10415	10791	11290	11637	12217	12588	12841	13439	13838	14290	14520	15042	15455	15826	16405	16845	17225	17543	17958	18347	18871	19290	19666	20056	20534	21048	21472	21809	22231	22714	22970	23449	23967	24226	24728	25051	25666	26097	26331	26894	27213	27564	28158	28396	28954	29235	29782	30271	30515	30902	31346	31774	32283	32645	33010	33437	33957	34375	34765	35208	35621	36094	36546	36990	37310	37629	38213	38631	39030	39308	39773	40346	40726	41205	41434	41871	42378	42686	58.7785210609436	0.01491403579711914
17	46.38291311264038	stim	1		96.0	isi	8.0	./textures/oneOverF_texture_1_1024_7.bmp	325	676	1208	1535	2146	2571	2978	3333	3700	4165	4542	5061	5457	5740	6255	6677	7113	7528	7829	8336	8787	9104	9575	10032	10415	10791	11290	11637	12217	12588	12841	13439	13838	14290	14520	15042	15455	15826	16405	16845	17225	17543	17958	18347	18871	19290	19666	20056	20534	21048	21472	21809	22231	22714	22970	23449	23967	24226	24728	25051	25666	26097	26331	26894	27213	27564	28158	28396	28954	29235	29782	30271	30515	30902	31346	31774	32283	32645	33010	33437	33957	34375	34765	35208	35621	36094	36546	36990	37310	37629	38213	38631	39030	39308	39773	40346	40726	41205	41434	41871	42378	42686	58.79343509674072	0.046362876892089844
17	46.42927598953247	stim	2		384.0	isi	8.0	./textures/oneOverF_texture_1_1024_7.bmp	325	676	1208	1535	2146	2571	2978	3333	3700	4165	4542	5061	5457	5740	6255	6677	7113	7528	7829	8336	8787	9104	9575	10032	10415	10791	11290	11637	12217	12588	12841	13439	13838	14290	14520	15042	15455	15826	16405	16845	17225	17543	17958	18347	18871	19290	19666	20056	20534	21048	21472	21809	22231	22714	22970	23449	23967	24226	24728	25051	25666	26097	26331	26894	27213	27564	28158	28396	28954	29235	29782	30271	30515	30902	31346	31774	32283	32645	33010	33437	33957	34375	34765	35208	35621	36094	36546	36990	37310	37629	38213	38631	39030	39308	39773	40346	40726	41205	41434	41871	42378	42686	58.83979797363281	2.683934211730957
