trial_nr	onset	event_type	phase	response	nr_frames	flicker_speed	onset_abs	duration
1	36.7998411655426	stim	1		181.0	134.0	77.83853316307068	1.5082948207855225
1	38.308135986328125	stim	2		2028.0	134.0	79.3468279838562	16.899955987930298
1	38.39153504371643	pulse	2	t		134.0	79.4302270412445	
1	39.991480112075806	pulse	2	t		134.0	81.03017210960388	
1	41.59152007102966	pulse	2	t		134.0	82.63021206855774	
1	43.19159412384033	pulse	2	t		134.0	84.23028612136841	
1	43.39187407493591	response	2	b		134.0	84.43056607246399	
1	44.79153919219971	pulse	2	t		134.0	85.83023118972778	
1	46.391555070877075	pulse	2	t		134.0	87.43024706840515	
1	47.9915030002594	pulse	2	t		134.0	89.03019499778748	
1	49.591456174850464	pulse	2	t		134.0	90.63014817237854	
1	49.66653299331665	response	2	b		134.0	90.70522499084473	
1	51.19151496887207	pulse	2	t		134.0	92.23020696640015	
1	52.63321304321289	response	2	b		134.0	93.67190504074097	
1	52.79142904281616	pulse	2	t		134.0	93.83012104034424	
1	54.39165210723877	pulse	2	t		134.0	95.43034410476685	
2	55.20809197425842	stim	0		95.0	134.0	96.2467839717865	0.7917020320892334
2	55.991525173187256	pulse	0	t		134.0	97.03021717071533	
2	55.999794006347656	stim	1		181.0	134.0	97.03848600387573	1.5082249641418457
2	57.5080189704895	stim	2		1836.0	134.0	98.54671096801758	15.299947023391724
2	57.59151911735535	pulse	2	t		134.0	98.63021111488342	
2	58.16650104522705	response	2	b		134.0	99.20519304275513	
2	59.19144010543823	pulse	2	t		134.0	100.23013210296631	
2	60.79147005081177	pulse	2	t		134.0	101.83016204833984	
2	62.391539096832275	pulse	2	t		134.0	103.43023109436035	
2	63.06680512428284	response	2	b		134.0	104.10549712181091	
2	63.99142909049988	pulse	2	t		134.0	105.03012108802795	
2	65.59144496917725	pulse	2	t		134.0	106.63013696670532	
2	67.191397190094	pulse	2	t		134.0	108.23008918762207	
2	68.79137706756592	pulse	2	t		134.0	109.830069065094	
2	69.30812215805054	response	2	b		134.0	110.34681415557861	
2	70.39131903648376	pulse	2	t		134.0	111.43001103401184	
2	71.99141311645508	pulse	2	t		134.0	113.03010511398315	
3	72.80796599388123	stim	0		95.0	134.0	113.8466579914093	0.7917211055755615
3	73.51654410362244	response	0	b		134.0	114.55523610115051	
3	73.59142708778381	pulse	0	t		134.0	114.63011908531189	
3	73.59968709945679	stim	1		181.0	134.0	114.63837909698486	1.508255958557129
3	75.10794305801392	stim	2		2604.0	134.0	116.14663505554199	21.699991941452026
3	75.19147610664368	pulse	2	t		134.0	116.23016810417175	
3	76.79141902923584	pulse	2	t		134.0	117.83011102676392	
3	78.39137601852417	pulse	2	t		134.0	119.43006801605225	
3	79.11636710166931	response	2	b		134.0	120.15505909919739	
3	79.9913580417633	pulse	2	t		134.0	121.03005003929138	
3	81.59140205383301	pulse	2	t		134.0	122.63009405136108	
3	83.1913230419159	pulse	2	t		134.0	124.23001503944397	
3	84.27469801902771	response	2	b		134.0	125.31339001655579	
3	84.79135704040527	pulse	2	t		134.0	125.83004903793335	
3	86.3913221359253	pulse	2	t		134.0	127.43001413345337	
3	87.99132704734802	pulse	2	t		134.0	129.0300190448761	
3	89.2245991230011	response	2	b		134.0	130.26329112052917	
3	89.59128403663635	pulse	2	t		134.0	130.62997603416443	
3	91.19123411178589	pulse	2	t		134.0	132.22992610931396	
3	92.79123306274414	pulse	2	t		134.0	133.82992506027222	
3	93.26628398895264	response	2	b		134.0	134.3049759864807	
3	94.3913300037384	pulse	2	t		134.0	135.43002200126648	
3	95.99122214317322	pulse	2	t		134.0	137.0299141407013	
4	96.80793499946594	stim	0		95.0	134.0	137.84662699699402	0.7915849685668945
4	97.59127402305603	pulse	0	t		134.0	138.6299660205841	
4	97.59951996803284	stim	1		181.0	134.0	138.6382119655609	1.5083301067352295
4	98.41619801521301	response	1	b		134.0	139.4548900127411	
4	99.10785007476807	stim	2		1836.0	134.0	140.14654207229614	15.299957990646362
4	99.19120907783508	pulse	2	t		134.0	140.22990107536316	
4	100.79129910469055	pulse	2	t		134.0	141.82999110221863	
4	102.39121198654175	pulse	2	t		134.0	143.42990398406982	
4	103.99121809005737	pulse	2	t		134.0	145.02991008758545	
4	105.59122109413147	pulse	2	t		134.0	146.62991309165955	
4	107.19115805625916	pulse	2	t		134.0	148.22985005378723	
4	107.36626410484314	response	2	b		134.0	148.40495610237122	
4	108.79121398925781	pulse	2	t		134.0	149.8299059867859	
4	110.39121007919312	pulse	2	t		134.0	151.4299020767212	
4	111.99121308326721	pulse	2	t		134.0	153.0299050807953	
4	112.97450113296509	response	2	b		134.0	154.01319313049316	
4	113.59125518798828	pulse	2	t		134.0	154.62994718551636	
5	114.40780806541443	stim	0		95.0	134.0	155.4465000629425	0.7916591167449951
5	115.19118618965149	pulse	0	t		134.0	156.22987818717957	
5	115.19946718215942	stim	1		181.0	134.0	156.2381591796875	1.5082318782806396
5	116.70769906044006	stim	2		2412.0	134.0	157.74639105796814	20.099977016448975
5	116.79115509986877	pulse	2	t		134.0	157.82984709739685	
5	118.39122009277344	pulse	2	t		134.0	159.4299120903015	
5	119.99119520187378	pulse	2	t		134.0	161.02988719940186	
5	121.59123611450195	pulse	2	t		134.0	162.62992811203003	
5	123.19108009338379	pulse	2	t		134.0	164.22977209091187	
5	124.09955406188965	response	2	b		134.0	165.13824605941772	
5	124.79109406471252	pulse	2	t		134.0	165.8297860622406	
5	126.39111018180847	pulse	2	t		134.0	167.42980217933655	
5	127.99112701416016	pulse	2	t		134.0	169.02981901168823	
5	128.9661521911621	response	2	b		134.0	170.00484418869019	
5	129.59113216400146	pulse	2	t		134.0	170.62982416152954	
5	131.19117212295532	pulse	2	t		134.0	172.2298641204834	
5	132.37449407577515	response	2	b		134.0	173.41318607330322	
5	132.79111218452454	pulse	2	t		134.0	173.8298041820526	
5	134.3910892009735	pulse	2	t		134.0	175.4297811985016	
5	135.99110507965088	pulse	2	t		134.0	177.02979707717896	
6	136.80767607688904	stim	0		95.0	134.0	177.84636807441711	0.7916951179504395
6	137.5911021232605	pulse	0	t		134.0	178.62979412078857	
6	137.59937119483948	stim	1		181.0	134.0	178.63806319236755	1.5083248615264893
6	138.64934611320496	response	1	b		134.0	179.68803811073303	
6	139.10769605636597	stim	2		2604.0	134.0	180.14638805389404	21.699883937835693
6	139.1910150051117	pulse	2	t		134.0	180.22970700263977	
6	140.79115319252014	pulse	2	t		134.0	181.82984519004822	
6	142.39103603363037	pulse	2	t		134.0	183.42972803115845	
6	143.78273510932922	response	2	b		134.0	184.8214271068573	
6	143.99102401733398	pulse	2	t		134.0	185.02971601486206	
6	145.5910360813141	pulse	2	t		134.0	186.62972807884216	
6	147.19106817245483	pulse	2	t		134.0	188.2297601699829	
6	147.99938297271729	response	2	b		134.0	189.03807497024536	
6	148.7911250591278	pulse	2	t		134.0	189.82981705665588	
6	150.39099407196045	pulse	2	t		134.0	191.42968606948853	
6	151.9910011291504	pulse	2	t		134.0	193.02969312667847	
6	153.5910291671753	pulse	2	t		134.0	194.62972116470337	
6	153.78267097473145	response	2	b		134.0	194.82136297225952	
6	155.19097113609314	pulse	2	t		134.0	196.22966313362122	
6	156.79098200798035	pulse	2	t		134.0	197.82967400550842	
6	158.39094400405884	pulse	2	t		134.0	199.4296360015869	
6	159.04933905601501	response	2	b		134.0	200.0880310535431	
6	159.99100303649902	pulse	2	t		134.0	201.0296950340271	
7	160.80757999420166	stim	0		95.0	134.0	201.84627199172974	0.7916810512542725
7	161.5909240245819	pulse	0	t		134.0	202.62961602210999	
7	161.59926104545593	stim	1		181.0	134.0	202.637953042984	1.50826096534729
7	163.10752201080322	stim	2		2220.0	134.0	204.1462140083313	18.499945163726807
7	163.19096517562866	pulse	2	t		134.0	204.22965717315674	
7	163.22431206703186	response	2	b		134.0	204.26300406455994	
7	164.79102301597595	pulse	2	t		134.0	205.82971501350403	
7	166.39091801643372	pulse	2	t		134.0	207.4296100139618	
7	167.99096298217773	pulse	2	t		134.0	209.0296549797058	
7	168.1742980480194	response	2	b		134.0	209.21299004554749	
7	169.5908920764923	pulse	2	t		134.0	210.62958407402039	
7	171.19095301628113	pulse	2	t		134.0	212.2296450138092	
7	172.79092407226562	pulse	2	t		134.0	213.8296160697937	
7	173.5743169784546	response	2	b		134.0	214.61300897598267	
7	174.39092111587524	pulse	2	t		134.0	215.42961311340332	
7	175.9908890724182	pulse	2	t		134.0	217.0295810699463	
7	177.39091420173645	response	2	b		134.0	218.42960619926453	
7	177.59087419509888	pulse	2	t		134.0	218.62956619262695	
7	179.19086408615112	pulse	2	t		134.0	220.2295560836792	
7	180.79093599319458	pulse	2	t		134.0	221.82962799072266	
8	181.60746717453003	stim	0		95.0	134.0	222.6461591720581	0.7917428016662598
8	182.39085602760315	pulse	0	t		134.0	223.42954802513123	
8	182.3992099761963	stim	1		181.0	134.0	223.43790197372437	1.5082111358642578
8	183.0575931072235	response	1	b		134.0	224.0962851047516	
8	183.90742111206055	stim	2		2412.0	134.0	224.94611310958862	20.09992289543152
8	183.99088501930237	pulse	2	t		134.0	225.02957701683044	
8	185.59085202217102	pulse	2	t		134.0	226.6295440196991	
8	187.19089317321777	pulse	2	t		134.0	228.22958517074585	
8	187.73249506950378	response	2	b		134.0	228.77118706703186	
8	188.7907841205597	pulse	2	t		134.0	229.82947611808777	
8	190.3908531665802	pulse	2	t		134.0	231.42954516410828	
8	191.99129104614258	pulse	2	t		134.0	233.02998304367065	
8	193.20749807357788	response	2	b		134.0	234.24619007110596	
8	193.59079718589783	pulse	2	t		134.0	234.6294891834259	
8	195.19080901145935	pulse	2	t		134.0	236.22950100898743	
8	196.7907750606537	pulse	2	t		134.0	237.82946705818176	
8	198.39083218574524	pulse	2	t		134.0	239.42952418327332	
8	199.99077320098877	pulse	2	t		134.0	241.02946519851685	
8	201.59075498580933	pulse	2	t		134.0	242.6294469833374	
8	202.49086904525757	response	2	b		134.0	243.52956104278564	
8	203.19073700904846	pulse	2	t		134.0	244.22942900657654	
9	204.00734400749207	stim	0		95.0	134.0	245.04603600502014	0.791741132736206
9	204.7907600402832	pulse	0	t		134.0	245.82945203781128	
9	204.79908514022827	stim	1		181.0	134.0	245.83777713775635	1.5082240104675293
9	206.3073091506958	stim	2		2220.0	134.0	247.34600114822388	73.70805287361145
9	206.39077997207642	pulse	2	t		134.0	247.4294719696045	
9	207.99119806289673	pulse	2	t		134.0	249.0298900604248	
9	208.92405104637146	response	2	b		134.0	249.96274304389954	
9	209.59110498428345	pulse	2	t		134.0	250.62979698181152	
9	211.19075202941895	pulse	2	t		134.0	252.22944402694702	
9	212.5990240573883	response	2	b		134.0	253.63771605491638	
9	212.7906939983368	pulse	2	t		134.0	253.82938599586487	
9	214.39071202278137	pulse	2	t		134.0	255.42940402030945	
9	215.990709066391	pulse	2	t		134.0	257.02940106391907	
9	217.59078407287598	pulse	2	t		134.0	258.62947607040405	
9	217.76570200920105	response	2	b		134.0	258.8043940067291	
9	219.19068002700806	pulse	2	t		134.0	260.22937202453613	
9	220.79069805145264	pulse	2	t		134.0	261.8293900489807	
9	222.39064407348633	pulse	2	t		134.0	263.4293360710144	
9	223.6739740371704	response	2	b		134.0	264.7126660346985	
9	223.9910809993744	pulse	2	t		134.0	265.02977299690247	
