trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
28	165.51517701148987	stim	0		120	234.8529441356659	0.9999918937683105
28	166.51516890525818	stim	1		66	235.8529360294342	0.5497260093688965
28	167.06489491462708	stim	2		16	236.4026620388031	0.13341188430786133
28	167.19830679893494	stim	3		60	236.53607392311096	0.500190019607544
28	167.69849681854248	stim	4		58	237.0362639427185	0.693648099899292
28	168.16524600982666	response	4	space		237.50301313400269	
28	168.39214491844177	stim	5		60	237.7299120426178	0.49797701835632324
29	168.8901219367981	stim	0		120	238.22788906097412	1.0000300407409668
29	169.89015197753906	stim	1		57	239.2279191017151	0.47473788261413574
29	170.3648898601532	stim	2		64	239.70265698432922	0.5333881378173828
29	170.89827799797058	stim	3		60	240.2360451221466	0.5001609325408936
29	171.39843893051147	stim	4		56	240.7362060546875	0.902008056640625
29	171.84855699539185	response	4	space		241.18632411956787	
29	172.3004469871521	stim	5		60	241.63821411132812	0.4980340003967285
30	172.79848098754883	stim	0		120	242.13624811172485	0.9999768733978271
30	173.79845786094666	stim	1		59	243.13622498512268	0.4913499355316162
30	174.28980779647827	stim	2		64	243.6275749206543	0.5334041118621826
30	174.82321190834045	stim	3		60	244.16097903251648	0.5002279281616211
30	175.32343983650208	stim	4		54	244.6612069606781	0.6936740875244141
30	175.7568428516388	response	4	space		245.09460997581482	
30	176.0171139240265	stim	5		60	245.35488104820251	0.4980030059814453
31	176.51511693000793	stim	0		120	245.85288405418396	0.9999709129333496
31	177.51508784294128	stim	1		78	246.8528549671173	0.649744987487793
31	178.16483283042908	stim	2		64	247.5025999546051	0.53336501121521
31	178.6981978416443	stim	3		60	248.0359649658203	0.5001921653747559
31	179.19839000701904	stim	4		58	248.53615713119507	0.8270478248596191
31	179.6652228832245	response	4	space		249.0029900074005	
31	180.02543783187866	stim	5		60	249.3632049560547	0.4979209899902344
32	180.5233588218689	stim	0		120	249.86112594604492	1.0000391006469727
32	181.52339792251587	stim	1		62	250.8611650466919	0.5163381099700928
32	182.03973603248596	stim	2		32	251.377503156662	0.26677489280700684
32	182.30651092529297	stim	3		60	251.644278049469	0.5001780986785889
32	182.80668902397156	stim	4		69	252.14445614814758	0.8104047775268555
32	183.36519289016724	response	4	space		252.70296001434326	
32	183.6170938014984	stim	5		60	252.95486092567444	0.4979560375213623
33	184.11504983901978	stim	0		120	253.4528169631958	0.9999840259552002
33	185.11503386497498	stim	1		59	254.452800989151	0.49135494232177734
33	185.60638880729675	stim	2		128	254.94415593147278	1.0667290687561035
33	186.67311787605286	stim	3		60	256.0108850002289	0.5002131462097168
33	187.17333102226257	stim	4		52	256.5110981464386	1.4853358268737793
33	187.59016299247742	response	4	space		256.92793011665344	
33	188.65866684913635	stim	5		60	257.9964339733124	0.4980480670928955
34	189.15671491622925	stim	0		120	258.4944820404053	1.000014066696167
34	190.15672898292542	stim	1		77	259.49449610710144	0.6413729190826416
34	190.79810190200806	stim	2		32	260.1358690261841	0.26670193672180176
34	191.06480383872986	stim	3		60	260.4025709629059	0.5002110004425049
34	191.56501483917236	stim	4		55	260.9027819633484	0.9436891078948975
34	192.00676202774048	response	4	space		261.3445291519165	
34	192.50870394706726	stim	5		60	261.8464710712433	0.49794602394104004
35	193.0066499710083	stim	0		120	262.3444170951843	0.9999890327453613
35	194.00663900375366	stim	1		71	263.3444061279297	0.5914318561553955
35	194.59807085990906	stim	2		64	263.9358379840851	0.5333850383758545
35	195.1314558982849	stim	3		60	264.46922302246094	0.5001718997955322
35	195.63162779808044	stim	4		45	264.96939492225647	0.943688154220581
35	195.99009585380554	response	4	space		265.32786297798157	
35	196.57531595230103	stim	5		60	265.91308307647705	0.49797487258911133
36	197.07329082489014	stim	0		120	266.41105794906616	0.9999701976776123
36	198.07326102256775	stim	1		66	267.4110281467438	0.5497109889984131
36	198.62297201156616	stim	2		64	267.9607391357422	0.5334060192108154
36	199.15637803077698	stim	3		60	268.494145154953	0.5002198219299316
36	199.6565978527069	stim	4		80	268.99436497688293	1.4603381156921387
36	200.3066759109497	response	4	space		269.64444303512573	
36	201.11693596839905	stim	5		60	270.4547030925751	0.49802684783935547
37	201.6149628162384	stim	0		120	270.95272994041443	0.9999821186065674
37	202.61494493484497	stim	1		69	271.952712059021	0.5746989250183105
37	203.18964385986328	stim	2		256	272.5274109840393	2.1333799362182617
37	205.32302379608154	stim	3		60	274.66079092025757	0.5001721382141113
37	205.82319593429565	stim	4		55	275.1609630584717	1.91035795211792
37	206.2650249004364	response	4	space		275.6027920246124	
37	207.73355388641357	stim	5		60	277.0713210105896	0.4980180263519287
38	208.2315719127655	stim	0		120	277.5693390369415	0.9999790191650391
38	209.23155093193054	stim	1		59	278.56931805610657	0.49140095710754395
38	209.7229518890381	stim	2		512	279.0607190132141	4.266658067703247
38	213.98960995674133	stim	3		60	283.32737708091736	0.5002679824829102
38	214.48987793922424	stim	4		103	283.82764506340027	4.9102699756622314
38	215.33159279823303	response	4	space		284.66935992240906	
38	219.40014791488647	stim	5		60	288.7379150390625	0.49799108505249023
39	219.89813899993896	stim	0		120	289.235906124115	0.9999878406524658
39	220.89812684059143	stim	1		57	290.23589396476746	0.4746840000152588
39	221.3728108406067	stim	2		16	290.7105779647827	0.13341903686523438
39	221.50622987747192	stim	3		60	290.84399700164795	0.5002031326293945
39	222.00643301010132	stim	4		52	291.34420013427734	0.7853419780731201
39	222.4231538772583	response	4	space		291.7609210014343	
39	222.79177498817444	stim	5		60	292.12954211235046	0.4979879856109619
40	223.2897629737854	stim	0		120	292.6275300979614	0.9999959468841553
40	224.28975892066956	stim	1		68	293.6275260448456	0.5664150714874268
40	224.85617399215698	stim	2		32	294.193941116333	0.2666969299316406
40	225.12287092208862	stim	3		60	294.46063804626465	0.5001919269561768
40	225.6230628490448	stim	4		46	294.9608299732208	0.7186789512634277
40	225.98981499671936	response	4	space		295.3275821208954	
40	226.34174180030823	stim	5		60	295.67950892448425	0.49804019927978516
41	226.839781999588	stim	0		120	296.17754912376404	0.9999179840087891
41	227.8396999835968	stim	1		65	297.1774671077728	0.5414628982543945
41	228.3811628818512	stim	2		128	297.7189300060272	1.0666999816894531
41	229.44786286354065	stim	3		60	298.7856299877167	0.5002319812774658
41	229.94809484481812	stim	4		58	299.28586196899414	1.1353001594543457
41	230.41487884521484	response	4	space		299.75264596939087	
41	231.08339500427246	stim	5		60	300.4211621284485	0.49799394607543945
42	231.5813889503479	stim	0		120	300.9191560745239	1.000040054321289
42	232.5814290046692	stim	1		65	301.9191961288452	0.5415549278259277
42	233.12298393249512	stim	2		16	302.46075105667114	0.1332230567932129
42	233.25620698928833	stim	3		60	302.59397411346436	0.5001649856567383
42	233.75637197494507	stim	4		53	303.0941390991211	0.5833978652954102
42	234.18149280548096	response	4	space		303.519259929657	
42	234.33976984024048	stim	5		60	303.6775369644165	0.49991297721862793
43	234.8396828174591	stim	0		120	304.17744994163513	1.0000181198120117
43	235.83970093727112	stim	1		64	305.17746806144714	0.5330319404602051
43	236.37273287773132	stim	2		256	305.71050000190735	2.1352860927581787
43	238.5080189704895	stim	3		60	307.8457860946655	0.498309850692749
43	239.00632882118225	stim	4		56	308.3440959453583	2.6019489765167236
43	239.45641684532166	response	4	space		308.7941839694977	
43	241.60827779769897	stim	5		60	310.946044921875	0.4980051517486572
44	242.10628294944763	stim	0		120	311.44405007362366	0.9999818801879883
44	243.10626482963562	stim	1		64	312.44403195381165	0.5330770015716553
44	243.63934183120728	stim	2		128	312.9771089553833	1.0667719841003418
44	244.70611381530762	stim	3		60	314.04388093948364	0.5001611709594727
44	245.2062749862671	stim	4		48	314.5440421104431	1.66035795211792
44	245.5897078514099	response	4	space		314.92747497558594	
44	246.866632938385	stim	5		60	316.20440006256104	0.4980039596557617
45	247.36463689804077	stim	0		120	316.7024040222168	0.9999830722808838
45	248.36461997032166	stim	1		68	317.7023870944977	0.5664050579071045
45	248.93102502822876	stim	2		16	318.2687921524048	0.13340091705322266
45	249.06442594528198	stim	3		60	318.402193069458	0.5002319812774658
45	249.56465792655945	stim	4		54	318.9024250507355	0.901932954788208
45	249.9980390071869	response	4	space		319.3358061313629	
45	250.46659088134766	stim	5		60	319.8043580055237	0.4980001449584961
46	250.96459102630615	stim	0		120	320.3023581504822	1.0000050067901611
46	251.9645960330963	stim	1		74	321.30236315727234	0.616386890411377
46	252.5809829235077	stim	2		128	321.9187500476837	1.0667359828948975
46	253.6477189064026	stim	3		60	322.9854860305786	0.5001890659332275
46	254.14790797233582	stim	4		47	323.48567509651184	1.3269548416137695
46	254.52297401428223	response	4	space		323.86074113845825	
46	255.47486281394958	stim	5		60	324.8126299381256	0.49802112579345703
47	255.97288393974304	stim	0		120	325.31065106391907	0.9999899864196777
47	256.9728739261627	stim	1		76	326.31064105033875	0.6330459117889404
47	257.60591983795166	stim	2		128	326.9436869621277	1.0667481422424316
47	258.6726679801941	stim	3		60	328.0104351043701	0.500208854675293
47	259.1728768348694	stim	4		48	328.5106439590454	1.5437099933624268
47	259.55630683898926	response	4	space		328.8940739631653	
47	260.7165868282318	stim	5		60	330.05435395240784	0.4979410171508789
48	261.2145278453827	stim	0		120	330.5522949695587	1.0000369548797607
48	262.21456480026245	stim	1		77	331.5523319244385	0.6412920951843262
48	262.8558568954468	stim	2		64	332.1936240196228	0.5334210395812988
48	263.3892779350281	stim	3		60	332.7270450592041	0.5002040863037109
48	263.8894820213318	stim	4		55	333.2272491455078	1.4019858837127686
48	264.33123898506165	response	4	space		333.66900610923767	
48	265.29146790504456	stim	5		60	334.6292350292206	0.4980049133300781
49	265.78947281837463	stim	0		120	335.12723994255066	1.0000231266021729
49	266.7894959449768	stim	1		77	336.12726306915283	0.6413838863372803
49	267.4308798313141	stim	2		128	336.7686469554901	1.0667340755462646
49	268.49761390686035	stim	3		60	337.8353810310364	0.5002150535583496
49	268.9978289604187	stim	4		49	338.3355960845947	1.7603259086608887
49	269.3895118236542	response	4	space		338.7272789478302	
49	270.7581548690796	stim	5		60	340.0959219932556	0.4979419708251953
50	271.2560968399048	stim	0		120	340.5938639640808	1.0000121593475342
50	272.2561089992523	stim	1		76	341.59387612342834	0.6330640316009521
50	272.88917303085327	stim	2		32	342.2269401550293	0.2667098045349121
50	273.1558828353882	stim	3		60	342.4936499595642	0.5002210140228271
50	273.656103849411	stim	4		73	342.99387097358704	1.6269919872283936
50	274.2478759288788	response	4	space		343.5856430530548	
50	275.2830958366394	stim	5		60	344.62086296081543	0.4980051517486572
51	275.78110098838806	stim	0		120	345.1188681125641	1.0000019073486328
51	276.7811028957367	stim	1		63	346.1188700199127	0.5247049331665039
51	277.3058078289032	stim	2		256	346.6435749530792	2.1333580017089844
51	279.4391658306122	stim	3		60	348.7769329547882	0.5002200603485107
51	279.9393858909607	stim	4		49	349.2771530151367	2.3020060062408447
51	280.33114290237427	response	4	space		349.6689100265503	
51	282.24139189720154	stim	5		60	351.57915902137756	0.4979679584503174
52	282.73935985565186	stim	0		120	352.0771269798279	0.9999949932098389
52	283.7393548488617	stim	1		65	353.0771219730377	0.5414421558380127
52	284.2807970046997	stim	2		256	353.61856412887573	2.1334099769592285
52	286.41420698165894	stim	3		60	355.75197410583496	0.5001468658447266
52	286.91435384750366	stim	4		54	356.2521209716797	3.143627166748047
52	287.34777188301086	response	4	space		356.6855390071869	
52	290.0579810142517	stim	5		60	359.39574813842773	0.4980788230895996
53	290.5560598373413	stim	0		120	359.89382696151733	0.9999439716339111
53	291.5560038089752	stim	1		70	360.89377093315125	0.5829720497131348
53	292.13897585868835	stim	2		512	361.4767429828644	4.266776084899902
53	296.40575194358826	stim	3		60	365.7435190677643	0.5001728534698486
53	296.9059247970581	stim	4		96	366.24369192123413	4.285266160964966
53	297.6893889904022	response	4	space		367.02715611457825	
53	301.19119095802307	stim	5		60	370.5289580821991	0.49802589416503906
54	301.6892168521881	stim	0		120	371.02698397636414	0.9999940395355225
54	302.68921089172363	stim	1		76	372.02697801589966	0.6330840587615967
54	303.32229495048523	stim	2		512	372.66006207466125	4.2667059898376465
54	307.5890009403229	stim	3		60	376.9267680644989	0.5001809597015381
54	308.0891819000244	stim	4		62	377.42694902420044	5.0103759765625
54	308.5893199443817	response	4	space		377.92708706855774	
54	313.0995578765869	stim	5		60	382.43732500076294	0.4979560375213623
55	313.5975139141083	stim	0		120	382.9352810382843	1.0000219345092773
55	314.59753584861755	stim	1		66	383.9353029727936	0.5496909618377686
55	315.1472268104553	stim	2		256	384.48499393463135	2.133568048477173
55	317.2807948589325	stim	3		60	386.6185619831085	0.5000300407409668
55	317.78082489967346	stim	4		54	387.1185920238495	1.7936499118804932
55	318.214359998703	response	4	space		387.552127122879	
55	319.57447481155396	stim	5		60	388.91224193573	0.49799013137817383
56	320.07246494293213	stim	0		120	389.41023206710815	1.0
56	321.07246494293213	stim	1		65	390.41023206710815	0.5421299934387207
56	321.61459493637085	stim	2		512	390.9523620605469	4.265964984893799
56	325.88055992126465	stim	3		60	395.2183270454407	0.5002129077911377
56	326.3807728290558	stim	4		64	395.7185399532318	3.7769460678100586
56	326.89749693870544	response	4	space		396.23526406288147	
56	330.15771889686584	stim	5		60	399.49548602104187	0.49802494049072266
57	330.65574383735657	stim	0		120	399.9935109615326	1.0000190734863281
57	331.6557629108429	stim	1		71	400.9935300350189	0.5913529396057129
57	332.2471158504486	stim	2		32	401.58488297462463	0.2667500972747803
57	332.5138659477234	stim	3		60	401.8516330718994	0.5002079010009766
57	333.01407384872437	stim	4		55	402.3518409729004	0.6852819919586182
57	333.4558148384094	response	4	space		402.79358196258545	
57	333.699355840683	stim	5		60	403.037122964859	0.4980201721191406
58	334.1973760128021	stim	0		120	403.53514313697815	0.9999909400939941
58	335.1973669528961	stim	1		54	404.53513407707214	0.44974493980407715
58	335.6471118927002	stim	2		256	404.9848790168762	2.133397102355957
58	337.78050899505615	stim	3		60	407.1182761192322	0.5001518726348877
58	338.28066086769104	stim	4		52	407.61842799186707	2.852039098739624
58	338.69742798805237	response	4	space		408.0351951122284	
58	341.13269996643066	stim	5		60	410.4704670906067	0.4979560375213623
59	341.630656003952	stim	0		120	410.96842312812805	1.0000038146972656
59	342.6306598186493	stim	1		77	411.9684269428253	0.6413052082061768
59	343.27196502685547	stim	2		512	412.6097321510315	4.266790866851807
59	347.5387558937073	stim	3		60	416.8765230178833	0.5001649856567383
59	348.038920879364	stim	4		52	417.37668800354004	3.485365152359009
59	348.45566296577454	response	4	space		417.79343008995056	
59	351.524286031723	stim	5		60	420.86205315589905	0.49796199798583984
