trial_nr	onset	event_type	phase	response	nr_frames	subject	block	signal_present	signal_orientation	signal_opacity	correct	miniblock	blinkDuringTrial	RT	trial	confidence	key	RT_   0	onset_abs	duration
220	596.1336870193481	response_window	3	-1	27	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	220.0	-1.0			601.7491028308868	0.44964003562927246
220	596.5560801029205	response	3	0	27						1.0			0.622481107711792		1.0	a		602.1714959144592	
220	596.5833270549774	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		220.0	1.0		0.622481107711792	602.1987428665161	0.3168220520019531
220	596.9001491069794	ITI_window	5	0	54	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		220.0	1.0		0.622481107711792	602.5155649185181	0.8995170593261719
221	597.7996661663055	blockStart	0	-1	0	97	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	221.0	-1.0			603.4150819778442	0.004408836364746094
221	597.8040750026703	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	221.0	-1.0			603.419490814209	0.4789090156555176
221	598.2829840183258	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	221.0	-1.0			603.8983998298645	0.199998140335083
221	598.4829821586609	response_window	3	-1	34	97	0.0	1.0	1.0	0.045000000000000005	-1.0	2.0	0.0	-1.0	221.0	-1.0			604.0983979701996	0.5662610530853271
221	599.0223340988159	response	3	1	34						1.0			0.7393500804901123		1.0	l		604.6377499103546	
221	599.0492432117462	feedback_window	4	1	19	97	0.0	1.0	1.0	0.045000000000000005	1.0	2.0	0.0	0.7393500804901123	221.0	1.0			604.6646590232849	0.31651878356933594
221	599.3657619953156	ITI_window	5	1	60	97	0.0	1.0	1.0	0.045000000000000005	1.0	2.0	0.0	0.7393500804901123	221.0	1.0			604.9811778068542	0.9996070861816406
222	600.3653690814972	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	222.0	-1.0			605.9807848930359	0.004133939743041992
222	600.3695030212402	baseline_window	1	-1	29	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	222.0	-1.0			605.9849188327789	0.47926902770996094
222	600.8487720489502	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	222.0	-1.0			606.4641878604889	0.2001020908355713
222	601.0488741397858	response_window	3	-1	44	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	222.0	-1.0			606.6642899513245	0.7326788902282715
222	601.7545850276947	response	3	0	44						1.0			0.9058129787445068		1.0	a		607.3700008392334	
222	601.781553030014	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		222.0	1.0		0.9058129787445068	607.3969688415527	0.31699109077453613
222	602.0985441207886	ITI_window	5	0	40	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		222.0	1.0		0.9058129787445068	607.7139599323273	0.666050910949707
223	602.7645950317383	blockStart	0	-1	0	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	223.0	-1.0			608.380010843277	0.004456996917724609
223	602.769052028656	baseline_window	1	-1	30	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	223.0	-1.0			608.3844678401947	0.49577808380126953
223	603.2648301124573	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	223.0	-1.0			608.880245923996	0.19979596138000488
223	603.4646260738373	response_window	3	-1	20	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	223.0	-1.0			609.080041885376	0.3330380916595459
223	603.7703490257263	response	3	1	20						1.0			0.505518913269043		0.0	k		609.385764837265	
223	603.7976641654968	feedback_window	4	1	19	97	0.0	1.0	1.0	0.025000000000000005	1.0	2.0	0.0	0.505518913269043	223.0	0.0			609.4130799770355	0.316709041595459
223	604.1143732070923	ITI_window	5	1	47	97	0.0	1.0	1.0	0.025000000000000005	1.0	2.0	0.0	0.505518913269043	223.0	0.0			609.729789018631	0.7827308177947998
224	604.8971040248871	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	224.0	-1.0			610.5125198364258	0.004291057586669922
224	604.9013950824738	baseline_window	1	-1	30	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	224.0	-1.0			610.5168108940125	0.4957871437072754
224	605.397182226181	stimulus_window	2	-1	12	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	224.0	-1.0			611.0125980377197	0.19999384880065918
224	605.5971760749817	response_window	3	-1	20	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	224.0	-1.0			611.2125918865204	0.3332860469818115
224	605.903293132782	response	3	0	20						1.0			0.5061109066009521		0.0	s		611.5187089443207	
224	605.9304621219635	feedback_window	4	0	19	97	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.5061109066009521	224.0	0.0			611.5458779335022	0.316727876663208
224	606.2471899986267	ITI_window	5	0	36	97	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.5061109066009521	224.0	0.0			611.8626058101654	0.59971022605896
225	606.8469002246857	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	225.0	-1.0			612.4623160362244	0.004828929901123047
225	606.8517291545868	baseline_window	1	-1	30	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	225.0	-1.0			612.4671449661255	0.4949948787689209
225	607.3467240333557	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	225.0	-1.0			612.9621398448944	0.2000260353088379
225	607.5467500686646	response_window	3	-1	62	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	225.0	-1.0			613.1621658802032	1.0329091548919678
225	608.5525031089783	response	3	0	62						1.0			1.2057790756225586		1.0	a		614.167918920517	
225	608.5796592235565	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		225.0	1.0		1.2057790756225586	614.1950750350952	0.31659388542175293
225	608.8962531089783	ITI_window	5	0	59	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		225.0	1.0		1.2057790756225586	614.511668920517	0.9829208850860596
226	609.8791739940643	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	226.0	-1.0			615.494589805603	0.0039501190185546875
226	609.8831241130829	baseline_window	1	-1	30	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	226.0	-1.0			615.4985399246216	0.4960451126098633
226	610.3791692256927	stimulus_window	2	-1	12	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	226.0	-1.0			615.9945850372314	0.1996757984161377
226	610.5788450241089	response_window	3	-1	44	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	226.0	-1.0			616.1942608356476	0.7331891059875488
226	611.2845430374146	response	3	0	44						1.0			0.9053738117218018		0.0	s		616.8999588489532	
226	611.3120341300964	feedback_window	4	0	19	97	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.9053738117218018	226.0	0.0			616.9274499416351	0.3166508674621582
226	611.6286849975586	ITI_window	5	0	54	97	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.9053738117218018	226.0	0.0			617.2441008090973	0.8994030952453613
227	612.528088092804	blockStart	0	-1	0	97	0.0	1.0	1.0	0.035	-1.0	2.0	0.0	-1.0	227.0	-1.0			618.1435039043427	0.00418400764465332
227	612.5322721004486	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.035	-1.0	2.0	0.0	-1.0	227.0	-1.0			618.1476879119873	0.4792659282684326
227	613.011538028717	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.035	-1.0	2.0	0.0	-1.0	227.0	-1.0			618.6269538402557	0.19988298416137695
227	613.2114210128784	response_window	3	-1	18	97	0.0	1.0	1.0	0.035	-1.0	2.0	0.0	-1.0	227.0	-1.0			618.8268368244171	0.2999100685119629
227	613.4840221405029	response	3	1	18						1.0			0.47248411178588867		0.0	k		619.0994379520416	
227	613.5113310813904	feedback_window	4	1	19	97	0.0	1.0	1.0	0.035	1.0	2.0	0.0	0.47248411178588867	227.0	0.0			619.1267468929291	0.31665802001953125
227	613.8279891014099	ITI_window	5	1	49	97	0.0	1.0	1.0	0.035	1.0	2.0	0.0	0.47248411178588867	227.0	0.0			619.4434049129486	0.8164100646972656
228	614.6443991661072	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	228.0	-1.0			620.2598149776459	0.004220008850097656
228	614.6486191749573	baseline_window	1	-1	30	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	228.0	-1.0			620.264034986496	0.4954488277435303
228	615.1440680027008	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	228.0	-1.0			620.7594838142395	0.20002508163452148
228	615.3440930843353	response_window	3	-1	55	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	228.0	-1.0			620.959508895874	0.9164209365844727
228	616.2336270809174	response	3	0	55						1.0			1.0895590782165527		0.0	s		621.849042892456	
228	616.2605140209198	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0895590782165527	228.0	0.0			621.8759298324585	0.3161160945892334
228	616.576630115509	ITI_window	5	0	53	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0895590782165527	228.0	0.0			622.1920459270477	0.8833839893341064
229	617.4600141048431	blockStart	0	-1	0	97	0.0	1.0	0.0	0.04	-1.0	2.0	0.0	-1.0	229.0	-1.0			623.0754299163818	0.0035851001739501953
229	617.4635992050171	baseline_window	1	-1	29	97	0.0	1.0	0.0	0.04	-1.0	2.0	0.0	-1.0	229.0	-1.0			623.0790150165558	0.47962379455566406
229	617.9432229995728	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.04	-1.0	2.0	0.0	-1.0	229.0	-1.0			623.5586388111115	0.19998812675476074
229	618.1432111263275	response_window	3	-1	25	97	0.0	1.0	0.0	0.04	-1.0	2.0	0.0	-1.0	229.0	-1.0			623.7586269378662	0.41619205474853516
229	618.532445192337	response	3	1	25						1.0			0.5892221927642822		1.0	l		624.1478610038757	
229	618.559403181076	feedback_window	4	1	19	97	0.0	1.0	0.0	0.04	1.0	2.0	0.0	0.5892221927642822	229.0	1.0			624.1748189926147	0.31691789627075195
229	618.8763210773468	ITI_window	5	1	56	97	0.0	1.0	0.0	0.04	1.0	2.0	0.0	0.5892221927642822	229.0	1.0			624.4917368888855	0.9327490329742432
230	619.809070110321	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	230.0	-1.0			625.4244859218597	0.003629922866821289
230	619.8127000331879	baseline_window	1	-1	30	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	230.0	-1.0			625.4281158447266	0.4965031147003174
230	620.3092031478882	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	230.0	-1.0			625.9246189594269	0.19971203804016113
230	620.5089151859283	response_window	3	-1	57	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	230.0	-1.0			626.124330997467	0.9497218132019043
230	621.431104183197	response	3	0	57						1.0			1.121901035308838		1.0	a		627.0465199947357	
230	621.4586369991302	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		230.0	1.0		1.121901035308838	627.074052810669	0.31672000885009766
230	621.7753570079803	ITI_window	5	0	49	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		230.0	1.0		1.121901035308838	627.390772819519	0.8162500858306885
231	622.591607093811	blockStart	0	-1	0	97	0.0	1.0	1.0	0.010000000000000002	-1.0	2.0	0.0	-1.0	231.0	-1.0			628.2070229053497	0.0041980743408203125
231	622.5958051681519	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.010000000000000002	-1.0	2.0	0.0	-1.0	231.0	-1.0			628.2112209796906	0.47905588150024414
231	623.0748610496521	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.010000000000000002	-1.0	2.0	0.0	-1.0	231.0	-1.0			628.6902768611908	0.2000119686126709
231	623.2748730182648	response_window	3	-1	52	97	0.0	1.0	1.0	0.010000000000000002	-1.0	2.0	0.0	-1.0	231.0	-1.0			628.8902888298035	0.8662362098693848
231	624.1138641834259	response	3	1	52						1.0			1.0390031337738037		0.0	k		629.7292799949646	
231	624.1411092281342	feedback_window	4	1	19	97	0.0	1.0	1.0	0.010000000000000002	1.0	2.0	0.0	1.0390031337738037	231.0	0.0			629.7565250396729	0.3166468143463135
231	624.4577560424805	ITI_window	5	1	41	97	0.0	1.0	1.0	0.010000000000000002	1.0	2.0	0.0	1.0390031337738037	231.0	0.0			630.0731718540192	0.6831300258636475
232	625.1408860683441	blockStart	0	-1	0	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	232.0	-1.0			630.7563018798828	0.004303932189941406
232	625.1451900005341	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	232.0	-1.0			630.7606058120728	0.4787790775299072
232	625.623969078064	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	232.0	-1.0			631.2393848896027	0.20008397102355957
232	625.8240530490875	response_window	3	-1	37	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	232.0	-1.0			631.4394688606262	0.6163201332092285
232	626.4133660793304	response	3	1	37						1.0			0.7893970012664795		1.0	l		632.0287818908691	
232	626.4403731822968	feedback_window	4	1	19	97	0.0	1.0	1.0	0.025000000000000005	1.0	2.0	0.0	0.7893970012664795	232.0	1.0			632.0557889938354	0.31667494773864746
232	626.7570481300354	ITI_window	5	1	50	97	0.0	1.0	1.0	0.025000000000000005	1.0	2.0	0.0	0.7893970012664795	232.0	1.0			632.3724639415741	0.8327550888061523
233	627.5898032188416	blockStart	0	-1	0	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	233.0	-1.0			633.2052190303802	0.0043048858642578125
233	627.5941081047058	baseline_window	1	-1	30	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	233.0	-1.0			633.2095239162445	0.4956331253051758
233	628.089741230011	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	233.0	-1.0			633.7051570415497	0.19999980926513672
233	628.2897410392761	response_window	3	-1	29	97	0.0	1.0	1.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	233.0	-1.0			633.9051568508148	0.4833049774169922
233	628.7456121444702	response	3	1	29						1.0			0.6558709144592285		1.0	l		634.3610279560089	
233	628.7730460166931	feedback_window	4	1	19	97	0.0	1.0	1.0	0.025000000000000005	1.0	2.0	0.0	0.6558709144592285	233.0	1.0			634.3884618282318	0.316378116607666
233	629.0894241333008	ITI_window	5	1	39	97	0.0	1.0	1.0	0.025000000000000005	1.0	2.0	0.0	0.6558709144592285	233.0	1.0			634.7048399448395	0.6496319770812988
234	629.7390561103821	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	234.0	-1.0			635.3544719219208	0.004589080810546875
234	629.7436451911926	baseline_window	1	-1	29	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	234.0	-1.0			635.3590610027313	0.4787619113922119
234	630.2224071025848	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	234.0	-1.0			635.8378229141235	0.2000749111175537
234	630.4224820137024	response_window	3	-1	63	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	234.0	-1.0			636.0378978252411	1.0494930744171143
234	631.4445261955261	response	3	0	63						1.0			1.2221190929412842		1.0	a		637.0599420070648	
234	631.4719750881195	feedback_window	4	0	19	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		234.0	1.0		1.2221190929412842	637.0873908996582	0.31685400009155273
234	631.7888290882111	ITI_window	5	0	43	97	0.0	0.0	0.0	0.0	1.0	2.0	0.0		234.0	1.0		1.2221190929412842	637.4042448997498	0.7159631252288818
235	632.5047922134399	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	235.0	-1.0			638.1202080249786	0.004450798034667969
235	632.5092430114746	baseline_window	1	-1	30	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	235.0	-1.0			638.1246588230133	0.495758056640625
235	633.0050010681152	stimulus_window	2	-1	12	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	235.0	-1.0			638.6204168796539	0.1999680995941162
235	633.2049691677094	response_window	3	-1	56	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	235.0	-1.0			638.820384979248	0.932762861251831
235	634.1103792190552	response	3	0	56						1.0			1.1053781509399414		0.0	s		639.7257950305939	
235	634.1377320289612	feedback_window	4	0	19	97	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.1053781509399414	235.0	0.0			639.7531478404999	0.316770076751709
235	634.4545021057129	ITI_window	5	0	49	97	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.1053781509399414	235.0	0.0			640.0699179172516	0.8164510726928711
236	635.2709531784058	blockStart	0	-1	0	97	0.0	1.0	0.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	236.0	-1.0			640.8863689899445	0.004119873046875
236	635.2750730514526	baseline_window	1	-1	29	97	0.0	1.0	0.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	236.0	-1.0			640.8904888629913	0.4790949821472168
236	635.7541680335999	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	236.0	-1.0			641.3695838451385	0.1997060775756836
236	635.9538741111755	response_window	3	-1	39	97	0.0	1.0	0.0	0.025000000000000005	-1.0	2.0	0.0	-1.0	236.0	-1.0			641.5692899227142	0.649940013885498
236	636.5763511657715	response	3	1	39						1.0			0.8221831321716309		0.0	k		642.1917669773102	
236	636.603814125061	feedback_window	4	1	19	97	0.0	1.0	0.0	0.025000000000000005	1.0	2.0	0.0	0.8221831321716309	236.0	0.0			642.2192299365997	0.31669187545776367
236	636.9205060005188	ITI_window	5	1	39	97	0.0	1.0	0.0	0.025000000000000005	1.0	2.0	0.0	0.8221831321716309	236.0	0.0			642.5359218120575	0.6494472026824951
237	637.5699532032013	blockStart	0	-1	0	97	0.0	1.0	1.0	0.015000000000000003	-1.0	2.0	0.0	-1.0	237.0	-1.0			643.18536901474	0.004654884338378906
237	637.5746080875397	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.015000000000000003	-1.0	2.0	0.0	-1.0	237.0	-1.0			643.1900238990784	0.4787869453430176
237	638.0533950328827	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.015000000000000003	-1.0	2.0	0.0	-1.0	237.0	-1.0			643.6688108444214	0.19983911514282227
237	638.2532341480255	response_window	3	-1	49	97	0.0	1.0	1.0	0.015000000000000003	-1.0	2.0	0.0	-1.0	237.0	-1.0			643.8686499595642	0.8160889148712158
237	639.0421640872955	response	3	1	49						1.0			0.9887690544128418		0.0	k		644.6575798988342	
237	639.0693230628967	feedback_window	4	1	19	97	0.0	1.0	1.0	0.015000000000000003	1.0	2.0	0.0	0.9887690544128418	237.0	0.0			644.6847388744354	0.316784143447876
237	639.3861072063446	ITI_window	5	1	50	97	0.0	1.0	1.0	0.015000000000000003	1.0	2.0	0.0	0.9887690544128418	237.0	0.0			645.0015230178833	0.8333280086517334
238	640.2194352149963	blockStart	0	-1	0	97	0.0	1.0	1.0	0.04	-1.0	2.0	0.0	-1.0	238.0	-1.0			645.834851026535	0.004998922348022461
238	640.2244341373444	baseline_window	1	-1	29	97	0.0	1.0	1.0	0.04	-1.0	2.0	0.0	-1.0	238.0	-1.0			645.839849948883	0.47783493995666504
238	640.702269077301	stimulus_window	2	-1	12	97	0.0	1.0	1.0	0.04	-1.0	2.0	0.0	-1.0	238.0	-1.0			646.3176848888397	0.20019292831420898
238	640.9024620056152	response_window	3	-1	28	97	0.0	1.0	1.0	0.04	-1.0	2.0	0.0	-1.0	238.0	-1.0			646.5178778171539	0.4661262035369873
238	641.3410530090332	response	3	1	28						1.0			0.6387839317321777		1.0	l		646.9564688205719	
238	641.3685882091522	feedback_window	4	1	19	97	0.0	1.0	1.0	0.04	1.0	2.0	0.0	0.6387839317321777	238.0	1.0			646.9840040206909	0.3167378902435303
238	641.6853260993958	ITI_window	5	1	46	97	0.0	1.0	1.0	0.04	1.0	2.0	0.0	0.6387839317321777	238.0	1.0			647.3007419109344	0.7663569450378418
239	642.4516830444336	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	239.0	-1.0			648.0670988559723	0.004613161087036133
239	642.4562962055206	baseline_window	1	-1	30	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	239.0	-1.0			648.0717120170593	0.49523282051086426
239	642.9515290260315	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	239.0	-1.0			648.5669448375702	0.20007801055908203
239	643.1516070365906	response_window	3	-1	53	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	239.0	-1.0			648.7670228481293	0.8830430507659912
239	644.007157087326	response	3	1	53						0.0			1.0556280612945557		0.0	k		649.6225728988647	
239	644.0346500873566	feedback_window	4	1	19	97	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0556280612945557	239.0	0.0			649.6500658988953	0.31659603118896484
239	644.3512461185455	ITI_window	5	1	50	97	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0556280612945557	239.0	0.0			649.9666619300842	0.8329019546508789
240	645.1841480731964	blockStart	0	-1	0	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	240.0	-1.0			650.7995638847351	0.003971099853515625
240	645.1881191730499	baseline_window	1	-1	29	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	240.0	-1.0			650.8035349845886	0.47938084602355957
240	645.6675000190735	stimulus_window	2	-1	12	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	240.0	-1.0			651.2829158306122	0.19973301887512207
240	645.8672330379486	response_window	3	-1	33	97	0.0	0.0	1.0	0.0	-1.0	2.0	0.0	-1.0	240.0	-1.0			651.4826488494873	0.5499379634857178
240	646.389995098114	response	3	0	33						1.0			0.7224950790405273		0.0	s		652.0054109096527	
240	646.4171710014343	feedback_window	4	0	19	97	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.7224950790405273	240.0	0.0			652.032586812973	0.31650519371032715
240	646.7336761951447	ITI_window	5	0	49	97	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.7224950790405273	240.0	0.0			652.3490920066833	0.8163537979125977
241	647.5500299930573	blockStart	0	-1	0	97	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	241.0	-1.0			653.165445804596	0.004498004913330078
241	647.5545279979706	baseline_window	1	-1	29	97	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	241.0	-1.0			653.1699438095093	0.4788222312927246
241	648.0333502292633	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	241.0	-1.0			653.648766040802	0.19989895820617676
241	648.2332491874695	response_window	3	-1	27	97	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	241.0	-1.0			653.8486649990082	0.4495658874511719
241	648.6558120250702	response	3	1	27						1.0			0.6224617958068848		1.0	l		654.2712278366089	
241	648.6828150749207	feedback_window	4	1	19	97	0.0	1.0	0.0	0.05	1.0	2.0	0.0	0.6224617958068848	241.0	1.0			654.2982308864594	0.3167850971221924
241	648.9996001720428	ITI_window	5	1	59	97	0.0	1.0	0.0	0.05	1.0	2.0	0.0	0.6224617958068848	241.0	1.0			654.6150159835815	0.982996940612793
242	649.9825971126556	blockStart	0	-1	0	97	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	242.0	-1.0			655.5980129241943	0.003810882568359375
242	649.986407995224	baseline_window	1	-1	30	97	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	242.0	-1.0			655.6018238067627	0.49594616889953613
242	650.4823541641235	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	242.0	-1.0			656.0977699756622	0.19996285438537598
242	650.6823170185089	response_window	3	-1	21	97	0.0	1.0	0.0	0.05	-1.0	2.0	0.0	-1.0	242.0	-1.0			656.2977328300476	0.3499300479888916
242	651.0048060417175	response	3	1	21						1.0			0.5224518775939941		1.0	l		656.6202218532562	
242	651.0322470664978	feedback_window	4	1	19	97	0.0	1.0	0.0	0.05	1.0	2.0	0.0	0.5224518775939941	242.0	1.0			656.6476628780365	0.31665611267089844
242	651.3489031791687	ITI_window	5	1	37	97	0.0	1.0	0.0	0.05	1.0	2.0	0.0	0.5224518775939941	242.0	1.0			656.9643189907074	0.6161289215087891
243	651.9650321006775	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	243.0	-1.0			657.5804479122162	0.0035979747772216797
243	651.9686300754547	baseline_window	1	-1	29	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	243.0	-1.0			657.5840458869934	0.47994208335876465
243	652.4485721588135	stimulus_window	2	-1	12	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	243.0	-1.0			658.0639879703522	0.19995498657226562
243	652.6485271453857	response_window	3	-1	72	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	243.0	-1.0			658.2639429569244	1.1995899677276611
243	653.8481171131134	feedback_window	4	-1	18	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	243.0	-1.0			659.4635329246521	0.29994988441467285
243	654.1480669975281	ITI_window	5	-1	58	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	243.0	-1.0			659.7634828090668	0.9661741256713867
244	655.1142411231995	blockStart	0	-1	0	97	0.0	1.0	0.0	0.04	-1.0	2.0	0.0	-1.0	244.0	-1.0			660.7296569347382	0.004801034927368164
244	655.1190421581268	baseline_window	1	-1	29	97	0.0	1.0	0.0	0.04	-1.0	2.0	0.0	-1.0	244.0	-1.0			660.7344579696655	0.47817087173461914
244	655.5972130298615	stimulus_window	2	-1	12	97	0.0	1.0	0.0	0.04	-1.0	2.0	0.0	-1.0	244.0	-1.0			661.2126288414001	0.19994711875915527
244	655.7971601486206	response_window	3	-1	39	97	0.0	1.0	0.0	0.04	-1.0	2.0	0.0	-1.0	244.0	-1.0			661.4125759601593	0.6499059200286865
244	656.4214141368866	response	3	1	39						1.0			0.8242011070251465		0.0	k		662.0368299484253	
244	656.4470660686493	feedback_window	4	1	19	97	0.0	1.0	0.0	0.04	1.0	2.0	0.0	0.8242011070251465	244.0	0.0			662.062481880188	0.3168201446533203
244	656.7638862133026	ITI_window	5	1	42	97	0.0	1.0	0.0	0.04	1.0	2.0	0.0	0.8242011070251465	244.0	0.0			662.3793020248413	0.6995627880096436
245	657.4634490013123	blockStart	0	-1	0	97	0.0	0.0	0.0	0.0	-1.0	2.0	0.0	-1.0	245.0	-1.0			663.078864812851	0.0050411224365234375
